"","EXPSAMPLE_ACCESSION","REAGENT_ACCESSION"
"2830","ES735977","ESR10114"
"2831","ES735977","ESR10115"
"2832","ES735977","ESR10116"
"2833","ES735977","ESR10117"
"2834","ES735977","ESR10118"
"2835","ES735977","ESR10119"
"2836","ES735977","ESR10120"
"2837","ES735977","ESR10121"
"2838","ES735977","ESR10122"
"2839","ES735977","ESR10123"
"2840","ES735977","ESR10124"
"2841","ES735977","ESR10125"
"2842","ES735977","ESR10126"
"2843","ES735977","ESR10127"
"2844","ES735977","ESR10128"
"2845","ES735977","ESR10129"
"2846","ES735977","ESR10130"
"2847","ES735977","ESR10131"
"2848","ES735977","ESR10132"
"2849","ES735977","ESR10133"
"2850","ES735977","ESR10134"
"2851","ES735977","ESR10135"
"2852","ES735977","ESR10136"
"2853","ES735977","ESR10137"
"2854","ES735977","ESR10138"
"2855","ES735977","ESR10139"
"2856","ES735977","ESR10140"
"2857","ES735977","ESR10141"
"2858","ES735977","ESR10142"
"2859","ES735977","ESR10143"
"2860","ES735978","ESR10102"
"2861","ES735978","ESR10103"
"2862","ES735978","ESR10104"
"2863","ES735978","ESR10105"
"2864","ES735978","ESR10106"
"2865","ES735978","ESR10107"
"2866","ES735978","ESR10108"
"2867","ES735978","ESR10109"
"2868","ES735978","ESR10110"
"2869","ES735978","ESR10111"
"2870","ES735978","ESR10112"
"2871","ES735978","ESR10113"
"2872","ES735978","ESR10114"
"2873","ES735978","ESR10115"
"2874","ES735978","ESR10116"
"2875","ES735978","ESR10117"
"2876","ES735978","ESR10118"
"2877","ES735978","ESR10119"
"2878","ES735978","ESR10120"
"2879","ES735978","ESR10121"
"2880","ES735978","ESR10122"
"2881","ES735978","ESR10123"
"2882","ES735978","ESR10124"
"2883","ES735978","ESR10125"
"2884","ES735978","ESR10126"
"2885","ES735978","ESR10127"
"2886","ES735978","ESR10128"
"2887","ES735978","ESR10129"
"2888","ES735978","ESR10130"
"2889","ES735978","ESR10131"
"2890","ES735978","ESR10132"
"2891","ES735978","ESR10133"
"2892","ES735978","ESR10134"
"2893","ES735978","ESR10135"
"2894","ES735978","ESR10136"
"2895","ES735978","ESR10137"
"2896","ES735978","ESR10138"
"2897","ES735978","ESR10139"
"2898","ES735978","ESR10140"
"2899","ES735978","ESR10141"
"2900","ES735978","ESR10142"
"2901","ES735978","ESR10143"
"2902","ES735979","ESR10102"
"2903","ES735979","ESR10103"
"2904","ES735979","ESR10104"
"2905","ES735979","ESR10105"
"2906","ES735979","ESR10106"
"2907","ES735979","ESR10107"
"2908","ES735979","ESR10108"
"2909","ES735979","ESR10109"
"2910","ES735979","ESR10110"
"2911","ES735979","ESR10111"
"2912","ES735979","ESR10112"
"2913","ES735979","ESR10113"
"2914","ES735979","ESR10114"
"2915","ES735979","ESR10115"
"2916","ES735979","ESR10116"
"2917","ES735979","ESR10117"
"2918","ES735979","ESR10118"
"2919","ES735979","ESR10119"
"2920","ES735979","ESR10120"
"2921","ES735979","ESR10121"
"2922","ES735979","ESR10122"
"2923","ES735979","ESR10123"
"2924","ES735979","ESR10124"
"2925","ES735979","ESR10125"
"2926","ES735979","ESR10126"
"2927","ES735979","ESR10127"
"2928","ES735979","ESR10128"
"2929","ES735979","ESR10129"
"2930","ES735979","ESR10130"
"2931","ES735979","ESR10131"
"2932","ES735979","ESR10132"
"2933","ES735979","ESR10133"
"2934","ES735979","ESR10134"
"2935","ES735979","ESR10135"
"2936","ES735979","ESR10136"
"2937","ES735979","ESR10137"
"2938","ES735979","ESR10138"
"2939","ES735979","ESR10139"
"2940","ES735979","ESR10140"
"2941","ES735979","ESR10141"
"2942","ES735979","ESR10142"
"2943","ES735979","ESR10143"
"2944","ES735980","ESR10102"
"2945","ES735980","ESR10103"
"2946","ES735980","ESR10104"
"2947","ES735980","ESR10105"
"2948","ES735980","ESR10106"
"2949","ES735980","ESR10107"
"2950","ES735980","ESR10108"
"2951","ES735980","ESR10109"
"2952","ES735980","ESR10110"
"2953","ES735980","ESR10111"
"2954","ES735980","ESR10112"
"2955","ES735980","ESR10113"
"2956","ES735980","ESR10114"
"2957","ES735980","ESR10115"
"2958","ES735980","ESR10116"
"2959","ES735980","ESR10117"
"2960","ES735980","ESR10118"
"2961","ES735980","ESR10119"
"2962","ES735980","ESR10120"
"2963","ES735980","ESR10121"
"2964","ES735980","ESR10122"
"2965","ES735980","ESR10123"
"2966","ES735980","ESR10124"
"2967","ES735980","ESR10125"
"2968","ES735980","ESR10126"
"2969","ES735980","ESR10127"
"2970","ES735980","ESR10128"
"2971","ES735980","ESR10129"
"2972","ES735980","ESR10130"
"2973","ES735980","ESR10131"
"2974","ES735980","ESR10132"
"2975","ES735980","ESR10133"
"2976","ES735980","ESR10134"
"2977","ES735980","ESR10135"
"2978","ES735980","ESR10136"
"2979","ES735980","ESR10137"
"2980","ES735980","ESR10138"
"2981","ES735980","ESR10139"
"2982","ES735980","ESR10140"
"2983","ES735980","ESR10141"
"2984","ES735980","ESR10142"
"2985","ES735980","ESR10143"
"2986","ES735981","ESR10102"
"2987","ES735981","ESR10103"
"2988","ES735981","ESR10104"
"2989","ES735981","ESR10105"
"2990","ES735981","ESR10106"
"2991","ES735981","ESR10107"
"2992","ES735981","ESR10108"
"2993","ES735981","ESR10109"
"2994","ES735981","ESR10110"
"2995","ES735981","ESR10111"
"2996","ES735981","ESR10112"
"2997","ES735981","ESR10113"
"2998","ES735981","ESR10114"
"2999","ES735981","ESR10115"
"3000","ES735981","ESR10116"
"3001","ES735981","ESR10117"
"3002","ES735981","ESR10118"
"3003","ES735981","ESR10119"
"3004","ES735981","ESR10120"
"3005","ES735981","ESR10121"
"3006","ES735981","ESR10122"
"3007","ES735981","ESR10123"
"3008","ES735981","ESR10124"
"3009","ES735981","ESR10125"
"3010","ES735981","ESR10126"
"3011","ES735981","ESR10127"
"3012","ES735981","ESR10128"
"3013","ES735981","ESR10129"
"3014","ES735981","ESR10130"
"3015","ES735981","ESR10131"
"3016","ES735981","ESR10132"
"3017","ES735981","ESR10133"
"3018","ES735981","ESR10134"
"3019","ES735981","ESR10135"
"3020","ES735981","ESR10136"
"3021","ES735981","ESR10137"
"3022","ES735981","ESR10138"
"3023","ES735981","ESR10139"
"3024","ES735981","ESR10140"
"3025","ES735981","ESR10141"
"3026","ES735981","ESR10142"
"3027","ES735981","ESR10143"
"3028","ES735982","ESR10102"
"3029","ES735982","ESR10103"
"3030","ES735982","ESR10104"
"3031","ES735982","ESR10105"
"3032","ES735982","ESR10106"
"3033","ES735982","ESR10107"
"3034","ES735982","ESR10108"
"3035","ES735982","ESR10109"
"3036","ES735982","ESR10110"
"3037","ES735982","ESR10111"
"3038","ES735982","ESR10112"
"3039","ES735982","ESR10113"
"3040","ES735982","ESR10114"
"3041","ES735982","ESR10115"
"3042","ES735982","ESR10116"
"3043","ES735982","ESR10117"
"3044","ES735982","ESR10118"
"3045","ES735982","ESR10119"
"3046","ES735982","ESR10120"
"3047","ES735982","ESR10121"
"3048","ES735982","ESR10122"
"3049","ES735982","ESR10123"
"3050","ES735982","ESR10124"
"3051","ES735982","ESR10125"
"3052","ES735982","ESR10126"
"3053","ES735982","ESR10127"
"3054","ES735982","ESR10128"
"3055","ES735982","ESR10129"
"3056","ES735982","ESR10130"
"3057","ES735982","ESR10131"
"3058","ES735982","ESR10132"
"3059","ES735982","ESR10133"
"3060","ES735982","ESR10134"
"3061","ES735982","ESR10135"
"3062","ES735982","ESR10136"
"3063","ES735982","ESR10137"
"3064","ES735982","ESR10138"
"3065","ES735982","ESR10139"
"3066","ES735982","ESR10140"
"3067","ES735982","ESR10141"
"3068","ES735982","ESR10142"
"3069","ES735982","ESR10143"
"3070","ES735983","ESR10102"
"3071","ES735983","ESR10103"
"3072","ES735983","ESR10104"
"3073","ES735983","ESR10105"
"3074","ES735983","ESR10106"
"3075","ES735983","ESR10107"
"3076","ES735983","ESR10108"
"3077","ES735983","ESR10109"
"3078","ES735983","ESR10110"
"3079","ES735983","ESR10111"
"3080","ES735983","ESR10112"
"3081","ES735983","ESR10113"
"3082","ES735983","ESR10114"
"3083","ES735983","ESR10115"
"3084","ES735983","ESR10116"
"3085","ES735983","ESR10117"
"3086","ES735983","ESR10118"
"3087","ES735983","ESR10119"
"3088","ES735983","ESR10120"
"3089","ES735983","ESR10121"
"3090","ES735983","ESR10122"
"3091","ES735983","ESR10123"
"3092","ES735983","ESR10124"
"3093","ES735983","ESR10125"
"3094","ES735983","ESR10126"
"3095","ES735983","ESR10127"
"3096","ES735983","ESR10128"
"3097","ES735983","ESR10129"
"3098","ES735983","ESR10130"
"3099","ES735983","ESR10131"
"3100","ES735983","ESR10132"
"3101","ES735983","ESR10133"
"3102","ES735983","ESR10134"
"3103","ES735983","ESR10135"
"3104","ES735983","ESR10136"
"3105","ES735983","ESR10137"
"3106","ES735983","ESR10138"
"3107","ES735983","ESR10139"
"3108","ES735983","ESR10140"
"3109","ES735983","ESR10141"
"3110","ES735983","ESR10142"
"3111","ES735983","ESR10143"
"3112","ES735984","ESR10102"
"3113","ES735984","ESR10103"
"3114","ES735984","ESR10104"
"3115","ES735984","ESR10105"
"3116","ES735984","ESR10106"
"3117","ES735984","ESR10107"
"3118","ES735984","ESR10108"
"3119","ES735984","ESR10109"
"3120","ES735984","ESR10110"
"3121","ES735984","ESR10111"
"3122","ES735984","ESR10112"
"3123","ES735984","ESR10113"
"3124","ES735984","ESR10114"
"3125","ES735984","ESR10115"
"3126","ES735984","ESR10116"
"3127","ES735984","ESR10117"
"3128","ES735984","ESR10118"
"3129","ES735984","ESR10119"
"3130","ES735984","ESR10120"
"3131","ES735984","ESR10121"
"3132","ES735984","ESR10122"
"3133","ES735984","ESR10123"
"3134","ES735984","ESR10124"
"3135","ES735984","ESR10125"
"3136","ES735984","ESR10126"
"3137","ES735984","ESR10127"
"3138","ES735984","ESR10128"
"3139","ES735984","ESR10129"
"3140","ES735984","ESR10130"
"3141","ES735984","ESR10131"
"3142","ES735984","ESR10132"
"3143","ES735984","ESR10133"
"3144","ES735984","ESR10134"
"3145","ES735984","ESR10135"
"3146","ES735984","ESR10136"
"3147","ES735984","ESR10137"
"3148","ES735984","ESR10138"
"3149","ES735984","ESR10139"
"3150","ES735984","ESR10140"
"3151","ES735984","ESR10141"
"3152","ES735984","ESR10142"
"3153","ES735984","ESR10143"
"3154","ES735985","ESR10102"
"3155","ES735985","ESR10103"
"3156","ES735985","ESR10104"
"3157","ES735985","ESR10105"
"3158","ES735985","ESR10106"
"3159","ES735985","ESR10107"
"3160","ES735985","ESR10108"
"3161","ES735985","ESR10109"
"3162","ES735985","ESR10110"
"3163","ES735985","ESR10111"
"3164","ES735985","ESR10112"
"3165","ES735985","ESR10113"
"3166","ES735985","ESR10114"
"3167","ES735985","ESR10115"
"3168","ES735985","ESR10116"
"3169","ES735985","ESR10117"
"3170","ES735985","ESR10118"
"3171","ES735985","ESR10119"
"3172","ES735985","ESR10120"
"3173","ES735985","ESR10121"
"3174","ES735985","ESR10122"
"3175","ES735985","ESR10123"
"3176","ES735985","ESR10124"
"3177","ES735985","ESR10125"
"3178","ES735985","ESR10126"
"3179","ES735985","ESR10127"
"3180","ES735985","ESR10128"
"3181","ES735985","ESR10129"
"3182","ES735985","ESR10130"
"3183","ES735985","ESR10131"
"3184","ES735985","ESR10132"
"3185","ES735985","ESR10133"
"3186","ES735985","ESR10134"
"3187","ES735985","ESR10135"
"3188","ES735985","ESR10136"
"3189","ES735985","ESR10137"
"3190","ES735985","ESR10138"
"3191","ES735985","ESR10139"
"3192","ES735985","ESR10140"
"3193","ES735985","ESR10141"
"3194","ES735985","ESR10142"
"3195","ES735985","ESR10143"
"3196","ES735986","ESR10102"
"3197","ES735986","ESR10103"
"3198","ES735986","ESR10104"
"3199","ES735986","ESR10105"
"3200","ES735986","ESR10106"
"3201","ES735986","ESR10107"
"3202","ES735986","ESR10108"
"3203","ES735986","ESR10109"
"3204","ES735986","ESR10110"
"3205","ES735986","ESR10111"
"3206","ES735986","ESR10112"
"3207","ES735986","ESR10113"
"3208","ES735986","ESR10114"
"3209","ES735986","ESR10115"
"3210","ES735986","ESR10116"
"3211","ES735986","ESR10117"
"3212","ES735986","ESR10118"
"3213","ES735986","ESR10119"
"3214","ES735986","ESR10120"
"3215","ES735986","ESR10121"
"3216","ES735986","ESR10122"
"3217","ES735986","ESR10123"
"3218","ES735986","ESR10124"
"3219","ES735986","ESR10125"
"3220","ES735986","ESR10126"
"3221","ES735986","ESR10127"
"3222","ES735986","ESR10128"
"3223","ES735986","ESR10129"
"3224","ES735986","ESR10130"
"3225","ES735986","ESR10131"
"3226","ES735986","ESR10132"
"3227","ES735986","ESR10133"
"3228","ES735986","ESR10134"
"3229","ES735986","ESR10135"
"3230","ES735986","ESR10136"
"3231","ES735986","ESR10137"
"3232","ES735986","ESR10138"
"3233","ES735986","ESR10139"
"3234","ES735986","ESR10140"
"3235","ES735986","ESR10141"
"3236","ES735986","ESR10142"
"3237","ES735986","ESR10143"
"3238","ES735987","ESR10102"
"3239","ES735987","ESR10103"
"3240","ES735987","ESR10104"
"3241","ES735987","ESR10105"
"3242","ES735987","ESR10106"
"3243","ES735987","ESR10107"
"3244","ES735987","ESR10108"
"3245","ES735987","ESR10109"
"3246","ES735987","ESR10110"
"3247","ES735987","ESR10111"
"3248","ES735987","ESR10112"
"3249","ES735987","ESR10113"
"3250","ES735987","ESR10114"
"3251","ES735987","ESR10115"
"3252","ES735987","ESR10116"
"3253","ES735987","ESR10117"
"3254","ES735987","ESR10118"
"3255","ES735987","ESR10119"
"3256","ES735987","ESR10120"
"3257","ES735987","ESR10121"
"3258","ES735987","ESR10122"
"3259","ES735987","ESR10123"
"3260","ES735987","ESR10124"
"3261","ES735987","ESR10125"
"3262","ES735987","ESR10126"
"3263","ES735987","ESR10127"
"3264","ES735987","ESR10128"
"3265","ES735987","ESR10129"
"3266","ES735987","ESR10130"
"3267","ES735987","ESR10131"
"3268","ES735987","ESR10132"
"3269","ES735987","ESR10133"
"3270","ES735987","ESR10134"
"3271","ES735987","ESR10135"
"3272","ES735987","ESR10136"
"3273","ES735987","ESR10137"
"3274","ES735987","ESR10138"
"3275","ES735987","ESR10139"
"3276","ES735987","ESR10140"
"3277","ES735987","ESR10141"
"3278","ES735987","ESR10142"
"3279","ES735987","ESR10143"
"3280","ES735988","ESR10102"
"3281","ES735988","ESR10103"
"3282","ES735988","ESR10104"
"3283","ES735988","ESR10105"
"3284","ES735988","ESR10106"
"3285","ES735988","ESR10107"
"3286","ES735988","ESR10108"
"3287","ES735988","ESR10109"
"3288","ES735988","ESR10110"
"3289","ES735988","ESR10111"
"3290","ES735988","ESR10112"
"3291","ES735988","ESR10113"
"3292","ES735988","ESR10114"
"3293","ES735988","ESR10115"
"3294","ES735988","ESR10116"
"3295","ES735988","ESR10117"
"3296","ES735988","ESR10118"
"3297","ES735988","ESR10119"
"3298","ES735988","ESR10120"
"3299","ES735988","ESR10121"
"3300","ES735988","ESR10122"
"3301","ES735988","ESR10123"
"3302","ES735988","ESR10124"
"3303","ES735988","ESR10125"
"3304","ES735988","ESR10126"
"3305","ES735988","ESR10127"
"3306","ES735988","ESR10128"
"3307","ES735988","ESR10129"
"3308","ES735988","ESR10130"
"3309","ES735988","ESR10131"
"3310","ES735988","ESR10132"
"3311","ES735988","ESR10133"
"3312","ES735988","ESR10134"
"3313","ES735988","ESR10135"
"3314","ES735988","ESR10136"
"3315","ES735988","ESR10137"
"3316","ES735988","ESR10138"
"3317","ES735988","ESR10139"
"3318","ES735988","ESR10140"
"3319","ES735988","ESR10141"
"3320","ES735988","ESR10142"
"3321","ES735988","ESR10143"
"3322","ES735989","ESR10102"
"3323","ES735989","ESR10103"
"3324","ES735989","ESR10104"
"3325","ES735989","ESR10105"
"3326","ES735989","ESR10106"
"3327","ES735989","ESR10107"
"3328","ES735989","ESR10108"
"3329","ES735989","ESR10109"
"3330","ES735989","ESR10110"
"3331","ES735989","ESR10111"
"3332","ES735989","ESR10112"
"3333","ES735989","ESR10113"
"3334","ES735989","ESR10114"
"3335","ES735989","ESR10115"
"3336","ES735989","ESR10116"
"3337","ES735989","ESR10117"
"3338","ES735989","ESR10118"
"3339","ES735989","ESR10119"
"3340","ES735989","ESR10120"
"3341","ES735989","ESR10121"
"3342","ES735989","ESR10122"
"3343","ES735989","ESR10123"
"3344","ES735989","ESR10124"
"3345","ES735989","ESR10125"
"3346","ES735989","ESR10126"
"3347","ES735989","ESR10127"
"3348","ES735989","ESR10128"
"3349","ES735989","ESR10129"
"3350","ES735989","ESR10130"
"3351","ES735989","ESR10131"
"3352","ES735989","ESR10132"
"3353","ES735989","ESR10133"
"3354","ES735989","ESR10134"
"3355","ES735989","ESR10135"
"3356","ES735989","ESR10136"
"3357","ES735989","ESR10137"
"3358","ES735989","ESR10138"
"3359","ES735989","ESR10139"
"3360","ES735989","ESR10140"
"3361","ES735989","ESR10141"
"3362","ES735989","ESR10142"
"3363","ES735989","ESR10143"
"3364","ES735990","ESR10102"
"3365","ES735990","ESR10103"
"3366","ES735990","ESR10104"
"3367","ES735990","ESR10105"
"3368","ES735990","ESR10106"
"3369","ES735990","ESR10107"
"3370","ES735990","ESR10108"
"3371","ES735990","ESR10109"
"3372","ES735990","ESR10110"
"3373","ES735990","ESR10111"
"3374","ES735990","ESR10112"
"3375","ES735990","ESR10113"
"3376","ES735990","ESR10114"
"3377","ES735990","ESR10115"
"3378","ES735990","ESR10116"
"3379","ES735990","ESR10117"
"3380","ES735990","ESR10118"
"3381","ES735990","ESR10119"
"3382","ES735990","ESR10120"
"3383","ES735990","ESR10121"
"3384","ES735990","ESR10122"
"3385","ES735990","ESR10123"
"3386","ES735990","ESR10124"
"3387","ES735990","ESR10125"
"3388","ES735990","ESR10126"
"3389","ES735990","ESR10127"
"3390","ES735990","ESR10128"
"3391","ES735990","ESR10129"
"3392","ES735990","ESR10130"
"3393","ES735990","ESR10131"
"3394","ES735990","ESR10132"
"3395","ES735990","ESR10133"
"3396","ES735990","ESR10134"
"3397","ES735990","ESR10135"
"3398","ES735990","ESR10136"
"3399","ES735990","ESR10137"
"3400","ES735990","ESR10138"
"3401","ES735990","ESR10139"
"3402","ES735990","ESR10140"
"3403","ES735990","ESR10141"
"3404","ES735990","ESR10142"
"3405","ES735990","ESR10143"
"3406","ES735991","ESR10102"
"3407","ES735991","ESR10103"
"3408","ES735991","ESR10104"
"3409","ES735991","ESR10105"
"3410","ES735991","ESR10106"
"3411","ES735991","ESR10107"
"3412","ES735991","ESR10108"
"3413","ES735991","ESR10109"
"3414","ES735991","ESR10110"
"3415","ES735991","ESR10111"
"3416","ES735991","ESR10112"
"3417","ES735991","ESR10113"
"3418","ES735991","ESR10114"
"3419","ES735991","ESR10115"
"3420","ES735991","ESR10116"
"3421","ES735991","ESR10117"
"3422","ES735991","ESR10118"
"3423","ES735991","ESR10119"
"3424","ES735991","ESR10120"
"3425","ES735991","ESR10121"
"3426","ES735991","ESR10122"
"3427","ES735991","ESR10123"
"3428","ES735991","ESR10124"
"3429","ES735991","ESR10125"
"3430","ES735991","ESR10126"
"3431","ES735991","ESR10127"
"3432","ES735991","ESR10128"
"3433","ES735991","ESR10129"
"3434","ES735991","ESR10130"
"3435","ES735991","ESR10131"
"3436","ES735991","ESR10132"
"3437","ES735991","ESR10133"
"3438","ES735991","ESR10134"
"3439","ES735991","ESR10135"
"3440","ES735991","ESR10136"
"3441","ES735991","ESR10137"
"3442","ES735991","ESR10138"
"3443","ES735991","ESR10139"
"3444","ES735991","ESR10140"
"3445","ES735991","ESR10141"
"3446","ES735991","ESR10142"
"3447","ES735991","ESR10143"
"3448","ES735992","ESR10102"
"3449","ES735992","ESR10103"
"3450","ES735992","ESR10104"
"3451","ES735992","ESR10105"
"3452","ES735992","ESR10106"
"3453","ES735992","ESR10107"
"3454","ES735992","ESR10108"
"3455","ES735992","ESR10109"
"3456","ES735992","ESR10110"
"3457","ES735992","ESR10111"
"3458","ES735992","ESR10112"
"3459","ES735992","ESR10113"
"3460","ES735992","ESR10114"
"3461","ES735992","ESR10115"
"3462","ES735992","ESR10116"
"3463","ES735992","ESR10117"
"3464","ES735992","ESR10118"
"3465","ES735992","ESR10119"
"3466","ES735992","ESR10120"
"3467","ES735992","ESR10121"
"3468","ES735992","ESR10122"
"3469","ES735992","ESR10123"
"3470","ES735992","ESR10124"
"3471","ES735992","ESR10125"
"3472","ES735992","ESR10126"
"3473","ES735992","ESR10127"
"3474","ES735992","ESR10128"
"3475","ES735992","ESR10129"
"3476","ES735992","ESR10130"
"3477","ES735992","ESR10131"
"3478","ES735992","ESR10132"
"3479","ES735992","ESR10133"
"3480","ES735992","ESR10134"
"3481","ES735992","ESR10135"
"3482","ES735992","ESR10136"
"3483","ES735992","ESR10137"
"3484","ES735992","ESR10138"
"3485","ES735992","ESR10139"
"3486","ES735992","ESR10140"
"3487","ES735992","ESR10141"
"3488","ES735992","ESR10142"
"3489","ES735992","ESR10143"
"3490","ES735993","ESR10102"
"3491","ES735993","ESR10103"
"3492","ES735993","ESR10104"
"3493","ES735993","ESR10105"
"3494","ES735993","ESR10106"
"3495","ES735993","ESR10107"
"3496","ES735993","ESR10108"
"3497","ES735993","ESR10109"
"3498","ES735993","ESR10110"
"3499","ES735993","ESR10111"
"3500","ES735993","ESR10112"
"3501","ES735993","ESR10113"
"3502","ES735993","ESR10114"
"3503","ES735993","ESR10115"
"3504","ES735993","ESR10116"
"3505","ES735993","ESR10117"
"3506","ES735993","ESR10118"
"3507","ES735993","ESR10119"
"3508","ES735993","ESR10120"
"3509","ES735993","ESR10121"
