"","EXPSAMPLE_ACCESSION","FILE_INFO_ID","RESULT_SCHEMA"
"27745","ES754547",406500,"FCM"
"27746","ES754547",406501,"FCM"
"27747","ES754547",406502,"FCM"
"27748","ES754547",406503,"FCM"
"27749","ES754547",406504,"FCM"
"27750","ES754547",406505,"FCM"
"27751","ES754547",406758,"FCM"
"27752","ES754547",406759,"FCM"
"27753","ES754548",406484,"FCM"
"27754","ES754548",406485,"FCM"
"27755","ES754548",406486,"FCM"
"27756","ES754548",406487,"FCM"
"27757","ES754548",406488,"FCM"
"27758","ES754548",406489,"FCM"
"27759","ES754548",406490,"FCM"
"27760","ES754548",406491,"FCM"
"27761","ES754548",406492,"FCM"
"27762","ES754548",406493,"FCM"
"27763","ES754548",406494,"FCM"
"27764","ES754548",406495,"FCM"
"27765","ES754548",406496,"FCM"
"27766","ES754548",406497,"FCM"
"27767","ES754548",406498,"FCM"
"27768","ES754548",406499,"FCM"
"27769","ES754548",406500,"FCM"
"27770","ES754548",406501,"FCM"
"27771","ES754548",406502,"FCM"
"27772","ES754548",406503,"FCM"
"27773","ES754548",406504,"FCM"
"27774","ES754548",406505,"FCM"
"27775","ES754548",406760,"FCM"
"27776","ES754548",406761,"FCM"
"27777","ES754549",406484,"FCM"
"27778","ES754549",406485,"FCM"
"27779","ES754549",406486,"FCM"
"27780","ES754549",406487,"FCM"
"27781","ES754549",406488,"FCM"
"27782","ES754549",406489,"FCM"
"27783","ES754549",406490,"FCM"
"27784","ES754549",406491,"FCM"
"27785","ES754549",406492,"FCM"
"27786","ES754549",406493,"FCM"
"27787","ES754549",406494,"FCM"
"27788","ES754549",406495,"FCM"
"27789","ES754549",406496,"FCM"
"27790","ES754549",406497,"FCM"
"27791","ES754549",406498,"FCM"
"27792","ES754549",406499,"FCM"
"27793","ES754549",406500,"FCM"
"27794","ES754549",406501,"FCM"
"27795","ES754549",406502,"FCM"
"27796","ES754549",406503,"FCM"
"27797","ES754549",406504,"FCM"
"27798","ES754549",406505,"FCM"
"27799","ES754549",406762,"FCM"
"27800","ES754549",406763,"FCM"
"27801","ES754550",406484,"FCM"
"27802","ES754550",406485,"FCM"
"27803","ES754550",406486,"FCM"
"27804","ES754550",406487,"FCM"
"27805","ES754550",406488,"FCM"
"27806","ES754550",406489,"FCM"
"27807","ES754550",406490,"FCM"
"27808","ES754550",406491,"FCM"
"27809","ES754550",406492,"FCM"
"27810","ES754550",406493,"FCM"
"27811","ES754550",406494,"FCM"
"27812","ES754550",406495,"FCM"
"27813","ES754550",406496,"FCM"
"27814","ES754550",406497,"FCM"
"27815","ES754550",406498,"FCM"
"27816","ES754550",406499,"FCM"
"27817","ES754550",406500,"FCM"
"27818","ES754550",406501,"FCM"
"27819","ES754550",406502,"FCM"
"27820","ES754550",406503,"FCM"
"27821","ES754550",406504,"FCM"
"27822","ES754550",406505,"FCM"
"27823","ES754550",406764,"FCM"
"27824","ES754550",406765,"FCM"
"27825","ES754551",406484,"FCM"
"27826","ES754551",406485,"FCM"
"27827","ES754551",406486,"FCM"
"27828","ES754551",406487,"FCM"
"27829","ES754551",406488,"FCM"
"27830","ES754551",406489,"FCM"
"27831","ES754551",406490,"FCM"
"27832","ES754551",406491,"FCM"
"27833","ES754551",406492,"FCM"
"27834","ES754551",406493,"FCM"
"27835","ES754551",406494,"FCM"
"27836","ES754551",406495,"FCM"
"27837","ES754551",406496,"FCM"
"27838","ES754551",406497,"FCM"
"27839","ES754551",406498,"FCM"
"27840","ES754551",406499,"FCM"
"27841","ES754551",406500,"FCM"
"27842","ES754551",406501,"FCM"
"27843","ES754551",406502,"FCM"
"27844","ES754551",406503,"FCM"
"27845","ES754551",406504,"FCM"
"27846","ES754551",406505,"FCM"
"27847","ES754551",406766,"FCM"
"27848","ES754551",406767,"FCM"
"27849","ES754552",406484,"FCM"
"27850","ES754552",406485,"FCM"
"27851","ES754552",406486,"FCM"
"27852","ES754552",406487,"FCM"
"27853","ES754552",406488,"FCM"
"27854","ES754552",406489,"FCM"
"27855","ES754552",406490,"FCM"
"27856","ES754552",406491,"FCM"
"27857","ES754552",406492,"FCM"
"27858","ES754552",406493,"FCM"
"27859","ES754552",406494,"FCM"
"27860","ES754552",406495,"FCM"
"27861","ES754552",406496,"FCM"
"27862","ES754552",406497,"FCM"
"27863","ES754552",406498,"FCM"
"27864","ES754552",406499,"FCM"
"27865","ES754552",406500,"FCM"
"27866","ES754552",406501,"FCM"
"27867","ES754552",406502,"FCM"
"27868","ES754552",406503,"FCM"
"27869","ES754552",406504,"FCM"
"27870","ES754552",406505,"FCM"
"27871","ES754552",406768,"FCM"
"27872","ES754552",406769,"FCM"
"27873","ES754553",406484,"FCM"
"27874","ES754553",406485,"FCM"
"27875","ES754553",406486,"FCM"
"27876","ES754553",406487,"FCM"
"27877","ES754553",406488,"FCM"
"27878","ES754553",406489,"FCM"
"27879","ES754553",406490,"FCM"
"27880","ES754553",406491,"FCM"
"27881","ES754553",406492,"FCM"
"27882","ES754553",406493,"FCM"
"27883","ES754553",406494,"FCM"
"27884","ES754553",406495,"FCM"
"27885","ES754553",406496,"FCM"
"27886","ES754553",406497,"FCM"
"27887","ES754553",406498,"FCM"
"27888","ES754553",406499,"FCM"
"27889","ES754553",406500,"FCM"
"27890","ES754553",406501,"FCM"
"27891","ES754553",406502,"FCM"
"27892","ES754553",406503,"FCM"
"27893","ES754553",406504,"FCM"
"27894","ES754553",406505,"FCM"
"27895","ES754553",406770,"FCM"
"27896","ES754553",406771,"FCM"
"27897","ES754554",406484,"FCM"
"27898","ES754554",406485,"FCM"
"27899","ES754554",406486,"FCM"
"27900","ES754554",406487,"FCM"
"27901","ES754554",406488,"FCM"
"27902","ES754554",406489,"FCM"
"27903","ES754554",406490,"FCM"
"27904","ES754554",406491,"FCM"
"27905","ES754554",406492,"FCM"
"27906","ES754554",406493,"FCM"
"27907","ES754554",406494,"FCM"
"27908","ES754554",406495,"FCM"
"27909","ES754554",406496,"FCM"
"27910","ES754554",406497,"FCM"
"27911","ES754554",406498,"FCM"
"27912","ES754554",406499,"FCM"
"27913","ES754554",406500,"FCM"
"27914","ES754554",406501,"FCM"
"27915","ES754554",406502,"FCM"
"27916","ES754554",406503,"FCM"
"27917","ES754554",406504,"FCM"
"27918","ES754554",406505,"FCM"
"27919","ES754554",406772,"FCM"
"27920","ES754554",406773,"FCM"
"27921","ES754555",406484,"FCM"
"27922","ES754555",406485,"FCM"
"27923","ES754555",406486,"FCM"
"27924","ES754555",406487,"FCM"
"27925","ES754555",406488,"FCM"
"27926","ES754555",406489,"FCM"
"27927","ES754555",406490,"FCM"
"27928","ES754555",406491,"FCM"
"27929","ES754555",406492,"FCM"
"27930","ES754555",406493,"FCM"
"27931","ES754555",406494,"FCM"
"27932","ES754555",406495,"FCM"
"27933","ES754555",406496,"FCM"
"27934","ES754555",406497,"FCM"
"27935","ES754555",406498,"FCM"
"27936","ES754555",406499,"FCM"
"27937","ES754555",406500,"FCM"
"27938","ES754555",406501,"FCM"
"27939","ES754555",406502,"FCM"
"27940","ES754555",406503,"FCM"
"27941","ES754555",406504,"FCM"
"27942","ES754555",406505,"FCM"
"27943","ES754555",406774,"FCM"
"27944","ES754555",406775,"FCM"
"27945","ES754556",406484,"FCM"
"27946","ES754556",406485,"FCM"
"27947","ES754556",406486,"FCM"
"27948","ES754556",406487,"FCM"
"27949","ES754556",406488,"FCM"
"27950","ES754556",406489,"FCM"
"27951","ES754556",406490,"FCM"
"27952","ES754556",406491,"FCM"
"27953","ES754556",406492,"FCM"
"27954","ES754556",406493,"FCM"
"27955","ES754556",406494,"FCM"
"27956","ES754556",406495,"FCM"
"27957","ES754556",406496,"FCM"
"27958","ES754556",406497,"FCM"
"27959","ES754556",406498,"FCM"
"27960","ES754556",406499,"FCM"
"27961","ES754556",406500,"FCM"
"27962","ES754556",406501,"FCM"
"27963","ES754556",406502,"FCM"
"27964","ES754556",406503,"FCM"
"27965","ES754556",406504,"FCM"
"27966","ES754556",406505,"FCM"
"27967","ES754556",406776,"FCM"
"27968","ES754556",406777,"FCM"
"27969","ES754557",406484,"FCM"
"27970","ES754557",406485,"FCM"
"27971","ES754557",406486,"FCM"
"27972","ES754557",406487,"FCM"
"27973","ES754557",406488,"FCM"
"27974","ES754557",406489,"FCM"
"27975","ES754557",406490,"FCM"
"27976","ES754557",406491,"FCM"
"27977","ES754557",406492,"FCM"
"27978","ES754557",406493,"FCM"
"27979","ES754557",406494,"FCM"
"27980","ES754557",406495,"FCM"
"27981","ES754557",406496,"FCM"
"27982","ES754557",406497,"FCM"
"27983","ES754557",406498,"FCM"
"27984","ES754557",406499,"FCM"
"27985","ES754557",406500,"FCM"
"27986","ES754557",406501,"FCM"
"27987","ES754557",406502,"FCM"
"27988","ES754557",406503,"FCM"
"27989","ES754557",406504,"FCM"
"27990","ES754557",406505,"FCM"
"27991","ES754557",406778,"FCM"
"27992","ES754557",406779,"FCM"
"27993","ES754558",406484,"FCM"
"27994","ES754558",406485,"FCM"
"27995","ES754558",406486,"FCM"
"27996","ES754558",406487,"FCM"
"27997","ES754558",406488,"FCM"
"27998","ES754558",406489,"FCM"
"27999","ES754558",406490,"FCM"
"28000","ES754558",406491,"FCM"
"28001","ES754558",406492,"FCM"
"28002","ES754558",406493,"FCM"
"28003","ES754558",406494,"FCM"
"28004","ES754558",406495,"FCM"
"28005","ES754558",406496,"FCM"
"28006","ES754558",406497,"FCM"
"28007","ES754558",406498,"FCM"
"28008","ES754558",406499,"FCM"
"28009","ES754558",406500,"FCM"
"28010","ES754558",406501,"FCM"
"28011","ES754558",406502,"FCM"
"28012","ES754558",406503,"FCM"
"28013","ES754558",406504,"FCM"
"28014","ES754558",406505,"FCM"
"28015","ES754558",406780,"FCM"
"28016","ES754558",406781,"FCM"
"28017","ES754559",406484,"FCM"
"28018","ES754559",406485,"FCM"
"28019","ES754559",406486,"FCM"
"28020","ES754559",406487,"FCM"
"28021","ES754559",406488,"FCM"
"28022","ES754559",406489,"FCM"
"28023","ES754559",406490,"FCM"
"28024","ES754559",406491,"FCM"
"28025","ES754559",406492,"FCM"
"28026","ES754559",406493,"FCM"
"28027","ES754559",406494,"FCM"
"28028","ES754559",406495,"FCM"
"28029","ES754559",406496,"FCM"
"28030","ES754559",406497,"FCM"
"28031","ES754559",406498,"FCM"
"28032","ES754559",406499,"FCM"
"28033","ES754559",406500,"FCM"
"28034","ES754559",406501,"FCM"
"28035","ES754559",406502,"FCM"
"28036","ES754559",406503,"FCM"
"28037","ES754559",406504,"FCM"
"28038","ES754559",406505,"FCM"
"28039","ES754559",406782,"FCM"
"28040","ES754559",406783,"FCM"
"28041","ES754560",406484,"FCM"
"28042","ES754560",406485,"FCM"
"28043","ES754560",406486,"FCM"
"28044","ES754560",406487,"FCM"
"28045","ES754560",406488,"FCM"
"28046","ES754560",406489,"FCM"
"28047","ES754560",406490,"FCM"
"28048","ES754560",406491,"FCM"
"28049","ES754560",406492,"FCM"
"28050","ES754560",406493,"FCM"
"28051","ES754560",406494,"FCM"
"28052","ES754560",406495,"FCM"
"28053","ES754560",406496,"FCM"
"28054","ES754560",406497,"FCM"
"28055","ES754560",406498,"FCM"
"28056","ES754560",406499,"FCM"
"28057","ES754560",406500,"FCM"
"28058","ES754560",406501,"FCM"
"28059","ES754560",406502,"FCM"
"28060","ES754560",406503,"FCM"
"28061","ES754560",406504,"FCM"
"28062","ES754560",406505,"FCM"
"28063","ES754560",406784,"FCM"
"28064","ES754560",406785,"FCM"
"28065","ES754561",406484,"FCM"
"28066","ES754561",406485,"FCM"
"28067","ES754561",406486,"FCM"
"28068","ES754561",406487,"FCM"
"28069","ES754561",406488,"FCM"
"28070","ES754561",406489,"FCM"
"28071","ES754561",406490,"FCM"
"28072","ES754561",406491,"FCM"
"28073","ES754561",406492,"FCM"
"28074","ES754561",406493,"FCM"
"28075","ES754561",406494,"FCM"
"28076","ES754561",406495,"FCM"
"28077","ES754561",406496,"FCM"
"28078","ES754561",406497,"FCM"
"28079","ES754561",406498,"FCM"
"28080","ES754561",406499,"FCM"
"28081","ES754561",406500,"FCM"
"28082","ES754561",406501,"FCM"
"28083","ES754561",406502,"FCM"
"28084","ES754561",406503,"FCM"
"28085","ES754561",406504,"FCM"
"28086","ES754561",406505,"FCM"
"28087","ES754561",406786,"FCM"
"28088","ES754561",406787,"FCM"
"28089","ES754562",406484,"FCM"
"28090","ES754562",406485,"FCM"
"28091","ES754562",406486,"FCM"
"28092","ES754562",406487,"FCM"
"28093","ES754562",406488,"FCM"
"28094","ES754562",406489,"FCM"
"28095","ES754562",406490,"FCM"
"28096","ES754562",406491,"FCM"
"28097","ES754562",406492,"FCM"
"28098","ES754562",406493,"FCM"
"28099","ES754562",406494,"FCM"
"28100","ES754562",406495,"FCM"
"28101","ES754562",406496,"FCM"
"28102","ES754562",406497,"FCM"
"28103","ES754562",406498,"FCM"
"28104","ES754562",406499,"FCM"
"28105","ES754562",406500,"FCM"
"28106","ES754562",406501,"FCM"
"28107","ES754562",406502,"FCM"
"28108","ES754562",406503,"FCM"
"28109","ES754562",406504,"FCM"
"28110","ES754562",406505,"FCM"
"28111","ES754562",406788,"FCM"
"28112","ES754562",406789,"FCM"
"28113","ES754563",406484,"FCM"
"28114","ES754563",406485,"FCM"
"28115","ES754563",406486,"FCM"
"28116","ES754563",406487,"FCM"
"28117","ES754563",406488,"FCM"
"28118","ES754563",406489,"FCM"
"28119","ES754563",406490,"FCM"
"28120","ES754563",406491,"FCM"
"28121","ES754563",406492,"FCM"
"28122","ES754563",406493,"FCM"
"28123","ES754563",406494,"FCM"
"28124","ES754563",406495,"FCM"
"28125","ES754563",406496,"FCM"
"28126","ES754563",406497,"FCM"
"28127","ES754563",406498,"FCM"
"28128","ES754563",406499,"FCM"
"28129","ES754563",406500,"FCM"
"28130","ES754563",406501,"FCM"
"28131","ES754563",406502,"FCM"
"28132","ES754563",406503,"FCM"
"28133","ES754563",406504,"FCM"
"28134","ES754563",406505,"FCM"
"28135","ES754563",406790,"FCM"
"28136","ES754563",406791,"FCM"
"28137","ES754564",406484,"FCM"
"28138","ES754564",406485,"FCM"
"28139","ES754564",406486,"FCM"
"28140","ES754564",406487,"FCM"
"28141","ES754564",406488,"FCM"
"28142","ES754564",406489,"FCM"
"28143","ES754564",406490,"FCM"
"28144","ES754564",406491,"FCM"
"28145","ES754564",406492,"FCM"
"28146","ES754564",406493,"FCM"
"28147","ES754564",406494,"FCM"
"28148","ES754564",406495,"FCM"
"28149","ES754564",406496,"FCM"
"28150","ES754564",406497,"FCM"
"28151","ES754564",406498,"FCM"
"28152","ES754564",406499,"FCM"
"28153","ES754564",406500,"FCM"
"28154","ES754564",406501,"FCM"
"28155","ES754564",406502,"FCM"
"28156","ES754564",406503,"FCM"
"28157","ES754564",406504,"FCM"
"28158","ES754564",406505,"FCM"
"28159","ES754564",406792,"FCM"
"28160","ES754564",406793,"FCM"
"28161","ES754565",406484,"FCM"
"28162","ES754565",406485,"FCM"
"28163","ES754565",406486,"FCM"
"28164","ES754565",406487,"FCM"
"28165","ES754565",406488,"FCM"
"28166","ES754565",406489,"FCM"
"28167","ES754565",406490,"FCM"
"28168","ES754565",406491,"FCM"
"28169","ES754565",406492,"FCM"
"28170","ES754565",406493,"FCM"
"28171","ES754565",406494,"FCM"
"28172","ES754565",406495,"FCM"
"28173","ES754565",406496,"FCM"
"28174","ES754565",406497,"FCM"
"28175","ES754565",406498,"FCM"
"28176","ES754565",406499,"FCM"
"28177","ES754565",406500,"FCM"
"28178","ES754565",406501,"FCM"
"28179","ES754565",406502,"FCM"
"28180","ES754565",406503,"FCM"
"28181","ES754565",406504,"FCM"
"28182","ES754565",406505,"FCM"
"28183","ES754565",406794,"FCM"
"28184","ES754565",406795,"FCM"
"28185","ES754566",406484,"FCM"
"28186","ES754566",406485,"FCM"
"28187","ES754566",406486,"FCM"
"28188","ES754566",406487,"FCM"
"28189","ES754566",406488,"FCM"
"28190","ES754566",406489,"FCM"
"28191","ES754566",406490,"FCM"
"28192","ES754566",406491,"FCM"
"28193","ES754566",406492,"FCM"
"28194","ES754566",406493,"FCM"
"28195","ES754566",406494,"FCM"
"28196","ES754566",406495,"FCM"
"28197","ES754566",406496,"FCM"
"28198","ES754566",406497,"FCM"
"28199","ES754566",406498,"FCM"
"28200","ES754566",406499,"FCM"
"28201","ES754566",406500,"FCM"
"28202","ES754566",406501,"FCM"
"28203","ES754566",406502,"FCM"
"28204","ES754566",406503,"FCM"
"28205","ES754566",406504,"FCM"
"28206","ES754566",406505,"FCM"
"28207","ES754566",406796,"FCM"
"28208","ES754566",406797,"FCM"
"28209","ES754567",406484,"FCM"
"28210","ES754567",406485,"FCM"
"28211","ES754567",406486,"FCM"
"28212","ES754567",406487,"FCM"
"28213","ES754567",406488,"FCM"
"28214","ES754567",406489,"FCM"
"28215","ES754567",406490,"FCM"
"28216","ES754567",406491,"FCM"
"28217","ES754567",406492,"FCM"
"28218","ES754567",406493,"FCM"
"28219","ES754567",406494,"FCM"
"28220","ES754567",406495,"FCM"
"28221","ES754567",406496,"FCM"
"28222","ES754567",406497,"FCM"
"28223","ES754567",406498,"FCM"
"28224","ES754567",406499,"FCM"
"28225","ES754567",406500,"FCM"
"28226","ES754567",406501,"FCM"
"28227","ES754567",406502,"FCM"
"28228","ES754567",406503,"FCM"
"28229","ES754567",406504,"FCM"
"28230","ES754567",406505,"FCM"
"28231","ES754567",406798,"FCM"
"28232","ES754567",406799,"FCM"
"28233","ES754568",406484,"FCM"
"28234","ES754568",406485,"FCM"
"28235","ES754568",406486,"FCM"
"28236","ES754568",406487,"FCM"
"28237","ES754568",406488,"FCM"
"28238","ES754568",406489,"FCM"
"28239","ES754568",406490,"FCM"
"28240","ES754568",406491,"FCM"
"28241","ES754568",406492,"FCM"
"28242","ES754568",406493,"FCM"
"28243","ES754568",406494,"FCM"
"28244","ES754568",406495,"FCM"
"28245","ES754568",406496,"FCM"
"28246","ES754568",406497,"FCM"
"28247","ES754568",406498,"FCM"
"28248","ES754568",406499,"FCM"
"28249","ES754568",406500,"FCM"
"28250","ES754568",406501,"FCM"
"28251","ES754568",406502,"FCM"
"28252","ES754568",406503,"FCM"
"28253","ES754568",406504,"FCM"
"28254","ES754568",406505,"FCM"
"28255","ES754568",406800,"FCM"
"28256","ES754568",406801,"FCM"
"28257","ES754569",406484,"FCM"
"28258","ES754569",406485,"FCM"
"28259","ES754569",406486,"FCM"
"28260","ES754569",406487,"FCM"
"28261","ES754569",406488,"FCM"
"28262","ES754569",406489,"FCM"
"28263","ES754569",406490,"FCM"
"28264","ES754569",406491,"FCM"
"28265","ES754569",406492,"FCM"
"28266","ES754569",406493,"FCM"
"28267","ES754569",406494,"FCM"
"28268","ES754569",406495,"FCM"
"28269","ES754569",406496,"FCM"
"28270","ES754569",406497,"FCM"
"28271","ES754569",406498,"FCM"
"28272","ES754569",406499,"FCM"
"28273","ES754569",406500,"FCM"
"28274","ES754569",406501,"FCM"
"28275","ES754569",406502,"FCM"
"28276","ES754569",406503,"FCM"
"28277","ES754569",406504,"FCM"
"28278","ES754569",406505,"FCM"
"28279","ES754569",406802,"FCM"
"28280","ES754569",406803,"FCM"
"28281","ES754570",406484,"FCM"
"28282","ES754570",406485,"FCM"
"28283","ES754570",406486,"FCM"
"28284","ES754570",406487,"FCM"
"28285","ES754570",406488,"FCM"
"28286","ES754570",406489,"FCM"
"28287","ES754570",406490,"FCM"
"28288","ES754570",406491,"FCM"
"28289","ES754570",406492,"FCM"
"28290","ES754570",406493,"FCM"
"28291","ES754570",406494,"FCM"
"28292","ES754570",406495,"FCM"
"28293","ES754570",406496,"FCM"
"28294","ES754570",406497,"FCM"
"28295","ES754570",406498,"FCM"
"28296","ES754570",406499,"FCM"
"28297","ES754570",406500,"FCM"
"28298","ES754570",406501,"FCM"
"28299","ES754570",406502,"FCM"
"28300","ES754570",406503,"FCM"
"28301","ES754570",406504,"FCM"
"28302","ES754570",406505,"FCM"
"28303","ES754570",406804,"FCM"
"28304","ES754570",406805,"FCM"
"28305","ES754571",406484,"FCM"
"28306","ES754571",406485,"FCM"
"28307","ES754571",406486,"FCM"
"28308","ES754571",406487,"FCM"
"28309","ES754571",406488,"FCM"
"28310","ES754571",406489,"FCM"
"28311","ES754571",406490,"FCM"
"28312","ES754571",406491,"FCM"
"28313","ES754571",406492,"FCM"
"28314","ES754571",406493,"FCM"
"28315","ES754571",406494,"FCM"
"28316","ES754571",406495,"FCM"
"28317","ES754571",406496,"FCM"
"28318","ES754571",406497,"FCM"
"28319","ES754571",406498,"FCM"
"28320","ES754571",406499,"FCM"
"28321","ES754571",406500,"FCM"
"28322","ES754571",406501,"FCM"
"28323","ES754571",406502,"FCM"
"28324","ES754571",406503,"FCM"
"28325","ES754571",406504,"FCM"
"28326","ES754571",406505,"FCM"
"28327","ES754571",406806,"FCM"
"28328","ES754571",406807,"FCM"
"28329","ES754572",406484,"FCM"
"28330","ES754572",406485,"FCM"
"28331","ES754572",406486,"FCM"
"28332","ES754572",406487,"FCM"
"28333","ES754572",406488,"FCM"
"28334","ES754572",406489,"FCM"
"28335","ES754572",406490,"FCM"
"28336","ES754572",406491,"FCM"
"28337","ES754572",406492,"FCM"
"28338","ES754572",406493,"FCM"
"28339","ES754572",406494,"FCM"
"28340","ES754572",406495,"FCM"
"28341","ES754572",406496,"FCM"
"28342","ES754572",406497,"FCM"
"28343","ES754572",406498,"FCM"
"28344","ES754572",406499,"FCM"
"28345","ES754572",406500,"FCM"
"28346","ES754572",406501,"FCM"
"28347","ES754572",406502,"FCM"
"28348","ES754572",406503,"FCM"
"28349","ES754572",406504,"FCM"
"28350","ES754572",406505,"FCM"
"28351","ES754572",406808,"FCM"
"28352","ES754572",406809,"FCM"
"28353","ES754573",406484,"FCM"
"28354","ES754573",406485,"FCM"
"28355","ES754573",406486,"FCM"
"28356","ES754573",406487,"FCM"
"28357","ES754573",406488,"FCM"
"28358","ES754573",406489,"FCM"
"28359","ES754573",406490,"FCM"
"28360","ES754573",406491,"FCM"
"28361","ES754573",406492,"FCM"
"28362","ES754573",406493,"FCM"
"28363","ES754573",406494,"FCM"
"28364","ES754573",406495,"FCM"
"28365","ES754573",406496,"FCM"
"28366","ES754573",406497,"FCM"
"28367","ES754573",406498,"FCM"
"28368","ES754573",406499,"FCM"
"28369","ES754573",406500,"FCM"
"28370","ES754573",406501,"FCM"
"28371","ES754573",406502,"FCM"
"28372","ES754573",406503,"FCM"
"28373","ES754573",406504,"FCM"
"28374","ES754573",406505,"FCM"
"28375","ES754573",406810,"FCM"
"28376","ES754573",406811,"FCM"
"28377","ES754574",406484,"FCM"
"28378","ES754574",406485,"FCM"
"28379","ES754574",406486,"FCM"
"28380","ES754574",406487,"FCM"
"28381","ES754574",406488,"FCM"
"28382","ES754574",406489,"FCM"
"28383","ES754574",406490,"FCM"
"28384","ES754574",406491,"FCM"
"28385","ES754574",406492,"FCM"
"28386","ES754574",406493,"FCM"
"28387","ES754574",406494,"FCM"
"28388","ES754574",406495,"FCM"
"28389","ES754574",406496,"FCM"
"28390","ES754574",406497,"FCM"
"28391","ES754574",406498,"FCM"
"28392","ES754574",406499,"FCM"
"28393","ES754574",406500,"FCM"
"28394","ES754574",406501,"FCM"
"28395","ES754574",406502,"FCM"
"28396","ES754574",406503,"FCM"
"28397","ES754574",406504,"FCM"
"28398","ES754574",406505,"FCM"
"28399","ES754574",406812,"FCM"
"28400","ES754574",406813,"FCM"
"28401","ES754575",406484,"FCM"
"28402","ES754575",406485,"FCM"
"28403","ES754575",406486,"FCM"
"28404","ES754575",406487,"FCM"
"28405","ES754575",406488,"FCM"
"28406","ES754575",406489,"FCM"
"28407","ES754575",406490,"FCM"
"28408","ES754575",406491,"FCM"
"28409","ES754575",406492,"FCM"
"28410","ES754575",406493,"FCM"
"28411","ES754575",406494,"FCM"
"28412","ES754575",406495,"FCM"
"28413","ES754575",406496,"FCM"
"28414","ES754575",406497,"FCM"
"28415","ES754575",406498,"FCM"
"28416","ES754575",406499,"FCM"
"28417","ES754575",406500,"FCM"
"28418","ES754575",406501,"FCM"
"28419","ES754575",406502,"FCM"
"28420","ES754575",406503,"FCM"
"28421","ES754575",406504,"FCM"
"28422","ES754575",406505,"FCM"
"28423","ES754575",406814,"FCM"
"28424","ES754575",406815,"FCM"
"28425","ES754576",406484,"FCM"
"28426","ES754576",406485,"FCM"
"28427","ES754576",406486,"FCM"
"28428","ES754576",406487,"FCM"
"28429","ES754576",406488,"FCM"
"28430","ES754576",406489,"FCM"
"28431","ES754576",406490,"FCM"
"28432","ES754576",406491,"FCM"
"28433","ES754576",406492,"FCM"
"28434","ES754576",406493,"FCM"
"28435","ES754576",406494,"FCM"
"28436","ES754576",406495,"FCM"
"28437","ES754576",406496,"FCM"
"28438","ES754576",406497,"FCM"
"28439","ES754576",406498,"FCM"
"28440","ES754576",406499,"FCM"
"28441","ES754576",406500,"FCM"
"28442","ES754576",406501,"FCM"
"28443","ES754576",406502,"FCM"
"28444","ES754576",406503,"FCM"
"28445","ES754576",406504,"FCM"
"28446","ES754576",406505,"FCM"
"28447","ES754576",406816,"FCM"
"28448","ES754576",406817,"FCM"
"28449","ES754577",406484,"FCM"
"28450","ES754577",406485,"FCM"
"28451","ES754577",406486,"FCM"
"28452","ES754577",406487,"FCM"
"28453","ES754577",406488,"FCM"
"28454","ES754577",406489,"FCM"
"28455","ES754577",406490,"FCM"
"28456","ES754577",406491,"FCM"
"28457","ES754577",406492,"FCM"
"28458","ES754577",406493,"FCM"
"28459","ES754577",406494,"FCM"
"28460","ES754577",406495,"FCM"
"28461","ES754577",406496,"FCM"
"28462","ES754577",406497,"FCM"
"28463","ES754577",406498,"FCM"
"28464","ES754577",406499,"FCM"
"28465","ES754577",406500,"FCM"
"28466","ES754577",406501,"FCM"
"28467","ES754577",406502,"FCM"
"28468","ES754577",406503,"FCM"
"28469","ES754577",406504,"FCM"
"28470","ES754577",406505,"FCM"
"28471","ES754577",406818,"FCM"
"28472","ES754577",406819,"FCM"
"28473","ES754578",406484,"FCM"
"28474","ES754578",406485,"FCM"
"28475","ES754578",406486,"FCM"
"28476","ES754578",406487,"FCM"
"28477","ES754578",406488,"FCM"
"28478","ES754578",406489,"FCM"
"28479","ES754578",406490,"FCM"
"28480","ES754578",406491,"FCM"
"28481","ES754578",406492,"FCM"
"28482","ES754578",406493,"FCM"
"28483","ES754578",406494,"FCM"
"28484","ES754578",406495,"FCM"
"28485","ES754578",406496,"FCM"
"28486","ES754578",406497,"FCM"
"28487","ES754578",406498,"FCM"
"28488","ES754578",406499,"FCM"
"28489","ES754578",406500,"FCM"
"28490","ES754578",406501,"FCM"
"28491","ES754578",406502,"FCM"
"28492","ES754578",406503,"FCM"
"28493","ES754578",406504,"FCM"
"28494","ES754578",406505,"FCM"
"28495","ES754578",406820,"FCM"
"28496","ES754578",406821,"FCM"
"28497","ES754579",406484,"FCM"
"28498","ES754579",406485,"FCM"
"28499","ES754579",406486,"FCM"
"28500","ES754579",406487,"FCM"
"28501","ES754579",406488,"FCM"
"28502","ES754579",406489,"FCM"
"28503","ES754579",406490,"FCM"
"28504","ES754579",406491,"FCM"
"28505","ES754579",406492,"FCM"
"28506","ES754579",406493,"FCM"
"28507","ES754579",406494,"FCM"
"28508","ES754579",406495,"FCM"
"28509","ES754579",406496,"FCM"
"28510","ES754579",406497,"FCM"
"28511","ES754579",406498,"FCM"
"28512","ES754579",406499,"FCM"
"28513","ES754579",406500,"FCM"
"28514","ES754579",406501,"FCM"
"28515","ES754579",406502,"FCM"
"28516","ES754579",406503,"FCM"
"28517","ES754579",406504,"FCM"
"28518","ES754579",406505,"FCM"
"28519","ES754579",406822,"FCM"
