"","EXPSAMPLE_ACCESSION","DESCRIPTION","EXPERIMENT_ACCESSION","NAME","RESULT_SCHEMA","UPLOAD_RESULT_STATUS","WORKSPACE_ID"
"382","ES770001",NA,"EXP13596",NA,"HAI","Parsed",2799
"383","ES770002",NA,"EXP13596",NA,"HAI","Parsed",2799
"384","ES770003",NA,"EXP13596",NA,"HAI","Parsed",2799
"385","ES770004",NA,"EXP13596",NA,"HAI","Parsed",2799
"386","ES770005",NA,"EXP13596",NA,"HAI","Parsed",2799
"387","ES770006",NA,"EXP13596",NA,"HAI","Parsed",2799
"388","ES770007",NA,"EXP13596",NA,"HAI","Parsed",2799
"389","ES770008",NA,"EXP13596",NA,"HAI","Parsed",2799
"390","ES770009",NA,"EXP13596",NA,"HAI","Parsed",2799
"391","ES770010",NA,"EXP13596",NA,"HAI","Parsed",2799
"392","ES770011",NA,"EXP13596",NA,"HAI","Parsed",2799
"393","ES770012",NA,"EXP13596",NA,"HAI","Parsed",2799
"394","ES770013",NA,"EXP13596",NA,"HAI","Parsed",2799
"395","ES770014",NA,"EXP13596",NA,"HAI","Parsed",2799
"396","ES770015",NA,"EXP13596",NA,"HAI","Parsed",2799
"397","ES770016",NA,"EXP13596",NA,"HAI","Parsed",2799
"398","ES770017",NA,"EXP13596",NA,"HAI","Parsed",2799
"399","ES770018",NA,"EXP13596",NA,"HAI","Parsed",2799
"400","ES770019",NA,"EXP13596",NA,"HAI","Parsed",2799
"401","ES770020",NA,"EXP13596",NA,"HAI","Parsed",2799
"402","ES770021",NA,"EXP13596",NA,"HAI","Parsed",2799
"403","ES770022",NA,"EXP13596",NA,"HAI","Parsed",2799
"404","ES770023",NA,"EXP13596",NA,"HAI","Parsed",2799
"405","ES770024",NA,"EXP13596",NA,"HAI","Parsed",2799
"406","ES770025",NA,"EXP13596",NA,"HAI","Parsed",2799
"407","ES770026",NA,"EXP13596",NA,"HAI","Parsed",2799
"408","ES770027",NA,"EXP13596",NA,"HAI","Parsed",2799
"409","ES770028",NA,"EXP13596",NA,"HAI","Parsed",2799
"410","ES770029",NA,"EXP13596",NA,"HAI","Parsed",2799
"411","ES770030",NA,"EXP13596",NA,"HAI","Parsed",2799
"412","ES770031",NA,"EXP13596",NA,"HAI","Parsed",2799
"413","ES770032",NA,"EXP13596",NA,"HAI","Parsed",2799
"414","ES770033",NA,"EXP13596",NA,"HAI","Parsed",2799
"415","ES770034",NA,"EXP13596",NA,"HAI","Parsed",2799
"416","ES770035",NA,"EXP13596",NA,"HAI","Parsed",2799
"417","ES770036",NA,"EXP13596",NA,"HAI","Parsed",2799
"418","ES770037",NA,"EXP13596",NA,"HAI","Parsed",2799
"419","ES770038",NA,"EXP13596",NA,"HAI","Parsed",2799
"420","ES770039",NA,"EXP13596",NA,"HAI","Parsed",2799
"421","ES770040",NA,"EXP13596",NA,"HAI","Parsed",2799
"422","ES770041",NA,"EXP13596",NA,"HAI","Parsed",2799
"423","ES770042",NA,"EXP13596",NA,"HAI","Parsed",2799
"424","ES770043",NA,"EXP13596",NA,"HAI","Parsed",2799
"425","ES770044",NA,"EXP13596",NA,"HAI","Parsed",2799
"426","ES770045",NA,"EXP13596",NA,"HAI","Parsed",2799
"427","ES770046",NA,"EXP13596",NA,"HAI","Parsed",2799
"428","ES770047",NA,"EXP13596",NA,"HAI","Parsed",2799
"429","ES770048",NA,"EXP13596",NA,"HAI","Parsed",2799
"430","ES770049",NA,"EXP13596",NA,"HAI","Parsed",2799
"431","ES770050",NA,"EXP13596",NA,"HAI","Parsed",2799
"432","ES770051",NA,"EXP13596",NA,"HAI","Parsed",2799
"433","ES770052",NA,"EXP13596",NA,"HAI","Parsed",2799
"434","ES770053",NA,"EXP13596",NA,"HAI","Parsed",2799
"435","ES770054",NA,"EXP13596",NA,"HAI","Parsed",2799
"436","ES770055",NA,"EXP13596",NA,"HAI","Parsed",2799
"437","ES770056",NA,"EXP13596",NA,"HAI","Parsed",2799
"438","ES770057",NA,"EXP13596",NA,"HAI","Parsed",2799
"439","ES770058",NA,"EXP13596",NA,"HAI","Parsed",2799
"440","ES770059",NA,"EXP13596",NA,"HAI","Parsed",2799
"441","ES770060",NA,"EXP13596",NA,"HAI","Parsed",2799
"442","ES770061",NA,"EXP13596",NA,"HAI","Parsed",2799
"443","ES770062",NA,"EXP13596",NA,"HAI","Parsed",2799
"444","ES770063",NA,"EXP13596",NA,"HAI","Parsed",2799
"445","ES770064",NA,"EXP13596",NA,"HAI","Parsed",2799
"446","ES770065",NA,"EXP13596",NA,"HAI","Parsed",2799
"447","ES770066",NA,"EXP13596",NA,"HAI","Parsed",2799
"448","ES770067",NA,"EXP13596",NA,"HAI","Parsed",2799
"449","ES770068",NA,"EXP13596",NA,"HAI","Parsed",2799
"450","ES770069",NA,"EXP13596",NA,"HAI","Parsed",2799
"451","ES770070",NA,"EXP13596",NA,"HAI","Parsed",2799
"452","ES770071",NA,"EXP13596",NA,"HAI","Parsed",2799
"453","ES770072",NA,"EXP13596",NA,"HAI","Parsed",2799
"454","ES770553",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"455","ES770554",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"456","ES770555",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"457","ES770556",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"458","ES770557",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"459","ES770558",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"460","ES770559",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"461","ES770560",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"462","ES770561",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"463","ES770562",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"464","ES770563",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"465","ES770564",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"466","ES770565",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"467","ES770566",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"468","ES770567",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"469","ES770568",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"470","ES770569",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"471","ES770570",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"472","ES770571",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"473","ES770572",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"474","ES770573",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"475","ES770574",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"476","ES770575",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"477","ES770576",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"478","ES770577",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"479","ES770578",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"480","ES770579",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"481","ES770580",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"482","ES770581",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"483","ES770582",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"484","ES770583",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"485","ES770584",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"486","ES770585",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"487","ES770586",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"488","ES770587",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"489","ES770588",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"490","ES770589",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"491","ES770590",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"492","ES770591",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"493","ES770592",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"494","ES770593",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"495","ES770594",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"496","ES770595",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"497","ES770596",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"498","ES770597",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"499","ES770598",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"500","ES770599",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"501","ES770600",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"502","ES770601",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"503","ES770602",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"504","ES770603",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"505","ES770604",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"506","ES770605",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"507","ES770606",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"508","ES770607",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"509","ES770608",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"510","ES770609",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"511","ES770610",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"512","ES770611",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"513","ES770612",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"514","ES770613",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"515","ES770614",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"516","ES770615",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"517","ES770616",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"518","ES770617",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"519","ES770618",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"520","ES770619",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"521","ES770620",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"522","ES770621",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"523","ES770622",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"524","ES770623",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"525","ES770624",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"526","ES770625",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"527","ES770626",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"528","ES770627",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"529","ES770628",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"530","ES770629",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"531","ES770630",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"532","ES770631",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"533","ES770632",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"534","ES770633",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"535","ES770634",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"536","ES770635",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"537","ES770636",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"538","ES770637",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"539","ES770638",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"540","ES770639",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"541","ES770640",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"542","ES770641",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"543","ES770642",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"544","ES770643",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"545","ES770644",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"546","ES770645",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"547","ES770646",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"548","ES770647",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"549","ES770648",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"550","ES770649",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"551","ES770650",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"552","ES770651",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"553","ES770652",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"554","ES770653",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"555","ES770654",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"556","ES770655",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"557","ES770656",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"558","ES770657",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"559","ES770658",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"560","ES770659",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"561","ES770660",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"562","ES770661",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"563","ES770662",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"564","ES770663",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"565","ES770664",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"566","ES770665",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"567","ES770666",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"568","ES770667",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"569","ES770668",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"570","ES770669",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"571","ES770670",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"572","ES770671",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"573","ES770672",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"574","ES770673",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"575","ES770674",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"576","ES770675",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"577","ES770676",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"578","ES770677",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"579","ES770678",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"580","ES770679",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"581","ES770680",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"582","ES770681",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"583","ES770682",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"584","ES770683",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"585","ES770684",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"586","ES770685",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"587","ES770686",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"588","ES770687",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"589","ES770688",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"590","ES770689",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"591","ES770690",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"592","ES770691",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"593","ES770692",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"594","ES770693",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"595","ES770694",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"596","ES770695",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"597","ES770696",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"598","ES770697",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"599","ES770698",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"600","ES770699",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"601","ES770700",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"602","ES770701",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"603","ES770702",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"604","ES770703",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"605","ES770704",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"606","ES770705",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"607","ES770706",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"608","ES770707",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"609","ES770708",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"610","ES770709",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"611","ES770710",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"612","ES770711",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"613","ES770712",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"614","ES770713",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"615","ES770714",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"616","ES770715",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"617","ES770716",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"618","ES770717",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"619","ES770718",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"620","ES770719",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"621","ES770720",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"622","ES770721",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"623","ES770722",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"624","ES770723",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"625","ES770724",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"626","ES770725",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"627","ES770726",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"628","ES770727",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"629","ES770728",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"630","ES770729",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"631","ES770730",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"632","ES770731",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"633","ES770732",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"634","ES770733",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"635","ES770734",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"636","ES770735",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"637","ES770736",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"638","ES770737",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"639","ES770738",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"640","ES770739",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"641","ES770740",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"642","ES770741",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"643","ES770742",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"644","ES770743",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"645","ES770744",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"646","ES770745",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"647","ES770746",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"648","ES770747",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"649","ES770748",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"650","ES770749",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"651","ES770750",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"652","ES770751",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"653","ES770752",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"654","ES770753",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"655","ES770754",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"656","ES770755",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"657","ES770756",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"658","ES770757",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"659","ES770758",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"660","ES770759",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"661","ES770760",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"662","ES770761",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"663","ES770762",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"664","ES770763",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"665","ES770764",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"666","ES770765",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"667","ES770766",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"668","ES770767",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"669","ES770768",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"670","ES770769",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"671","ES770770",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"672","ES770771",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"673","ES770772",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"674","ES770773",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"675","ES770774",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"676","ES770775",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"677","ES770776",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"678","ES770777",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"679","ES770778",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"680","ES770779",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"681","ES770780",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"682","ES770781",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"683","ES770782",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"684","ES770783",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"685","ES770784",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"686","ES770785",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"687","ES770786",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"688","ES770787",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"689","ES770788",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"690","ES770789",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"691","ES770790",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"692","ES770791",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"693","ES770792",NA,"EXP13597",NA,"VIRUS NEUTRALIZATION","Parsed",2799
"694","ES789718",NA,"EXP13728",NA,"OTHER","Not_Parsed",2799
"695","ES789719",NA,"EXP13728",NA,"OTHER","Not_Parsed",2799
"696","ES789720",NA,"EXP13728",NA,"OTHER","Not_Parsed",2799
"697","ES789721",NA,"EXP13728",NA,"OTHER","Not_Parsed",2799
"698","ES789722",NA,"EXP13728",NA,"OTHER","Not_Parsed",2799
"699","ES789723",NA,"EXP13728",NA,"OTHER","Not_Parsed",2799
"700","ES789724",NA,"EXP13728",NA,"OTHER","Not_Parsed",2799
"701","ES789725",NA,"EXP13728",NA,"OTHER","Not_Parsed",2799
"702","ES789726",NA,"EXP13728",NA,"OTHER","Not_Parsed",2799
"703","ES789727",NA,"EXP13728",NA,"OTHER","Not_Parsed",2799
"704","ES789728",NA,"EXP13728",NA,"OTHER","Not_Parsed",2799
