"","EXPSAMPLE_ACCESSION","DESCRIPTION","EXPERIMENT_ACCESSION","NAME","RESULT_SCHEMA","UPLOAD_RESULT_STATUS","WORKSPACE_ID"
"702","ES785994",NA,"EXP13580",NA,"FCM","Parsed",2799
"703","ES785995",NA,"EXP13581",NA,"FCM","Parsed",2799
"704","ES785996",NA,"EXP13579",NA,"FCM","Parsed",2799
"705","ES785997",NA,"EXP13580",NA,"FCM","Parsed",2799
"706","ES785998",NA,"EXP13581",NA,"FCM","Parsed",2799
"707","ES785999",NA,"EXP13579",NA,"FCM","Parsed",2799
"708","ES786000",NA,"EXP13580",NA,"FCM","Parsed",2799
"709","ES786001",NA,"EXP13581",NA,"FCM","Parsed",2799
"710","ES786002",NA,"EXP13579",NA,"FCM","Parsed",2799
"711","ES786003",NA,"EXP13580",NA,"FCM","Parsed",2799
"712","ES786004",NA,"EXP13581",NA,"FCM","Parsed",2799
"713","ES786005",NA,"EXP13579",NA,"FCM","Parsed",2799
"714","ES786006",NA,"EXP13580",NA,"FCM","Parsed",2799
"715","ES786007",NA,"EXP13581",NA,"FCM","Parsed",2799
"716","ES786008",NA,"EXP13579",NA,"FCM","Parsed",2799
"717","ES786009",NA,"EXP13580",NA,"FCM","Parsed",2799
"718","ES786010",NA,"EXP13581",NA,"FCM","Parsed",2799
"719","ES786011",NA,"EXP13579",NA,"FCM","Parsed",2799
"720","ES786012",NA,"EXP13580",NA,"FCM","Parsed",2799
"721","ES786013",NA,"EXP13581",NA,"FCM","Parsed",2799
"722","ES786014",NA,"EXP13579",NA,"FCM","Parsed",2799
"723","ES786015",NA,"EXP13580",NA,"FCM","Parsed",2799
"724","ES786016",NA,"EXP13581",NA,"FCM","Parsed",2799
"725","ES786017",NA,"EXP13579",NA,"FCM","Parsed",2799
"726","ES786018",NA,"EXP13580",NA,"FCM","Parsed",2799
"727","ES786019",NA,"EXP13581",NA,"FCM","Parsed",2799
"728","ES786020",NA,"EXP13579",NA,"FCM","Parsed",2799
"729","ES786021",NA,"EXP13580",NA,"FCM","Parsed",2799
"730","ES786022",NA,"EXP13581",NA,"FCM","Parsed",2799
"731","ES786023",NA,"EXP13579",NA,"FCM","Parsed",2799
"732","ES786024",NA,"EXP13580",NA,"FCM","Parsed",2799
"733","ES786025",NA,"EXP13581",NA,"FCM","Parsed",2799
"734","ES786026",NA,"EXP13579",NA,"FCM","Parsed",2799
"735","ES786027",NA,"EXP13580",NA,"FCM","Parsed",2799
"736","ES786028",NA,"EXP13581",NA,"FCM","Parsed",2799
"737","ES786029",NA,"EXP13579",NA,"FCM","Parsed",2799
"738","ES786030",NA,"EXP13580",NA,"FCM","Parsed",2799
"739","ES786031",NA,"EXP13581",NA,"FCM","Parsed",2799
"740","ES786032",NA,"EXP13579",NA,"FCM","Parsed",2799
"741","ES786033",NA,"EXP13580",NA,"FCM","Parsed",2799
"742","ES786034",NA,"EXP13581",NA,"FCM","Parsed",2799
"743","ES786035",NA,"EXP13579",NA,"FCM","Parsed",2799
"744","ES786036",NA,"EXP13580",NA,"FCM","Parsed",2799
"745","ES786037",NA,"EXP13581",NA,"FCM","Parsed",2799
"746","ES786038",NA,"EXP13579",NA,"FCM","Parsed",2799
"747","ES786039",NA,"EXP13580",NA,"FCM","Parsed",2799
"748","ES786040",NA,"EXP13581",NA,"FCM","Parsed",2799
"749","ES786041",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"750","ES786042",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"751","ES786043",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"752","ES786044",NA,"EXP13579",NA,"FCM","Parsed",2799
"753","ES786045",NA,"EXP13580",NA,"FCM","Parsed",2799
"754","ES786046",NA,"EXP13581",NA,"FCM","Parsed",2799
"755","ES786047",NA,"EXP13579",NA,"FCM","Parsed",2799
"756","ES786048",NA,"EXP13580",NA,"FCM","Parsed",2799
"757","ES786049",NA,"EXP13581",NA,"FCM","Parsed",2799
"758","ES786050",NA,"EXP13579",NA,"FCM","Parsed",2799
"759","ES786051",NA,"EXP13580",NA,"FCM","Parsed",2799
"760","ES786052",NA,"EXP13581",NA,"FCM","Parsed",2799
"761","ES786053",NA,"EXP13579",NA,"FCM","Parsed",2799
"762","ES786054",NA,"EXP13580",NA,"FCM","Parsed",2799
"763","ES786055",NA,"EXP13581",NA,"FCM","Parsed",2799
"764","ES786056",NA,"EXP13579",NA,"FCM","Parsed",2799
"765","ES786057",NA,"EXP13580",NA,"FCM","Parsed",2799
"766","ES786058",NA,"EXP13581",NA,"FCM","Parsed",2799
"767","ES786059",NA,"EXP13579",NA,"FCM","Parsed",2799
"768","ES786060",NA,"EXP13580",NA,"FCM","Parsed",2799
"769","ES786061",NA,"EXP13581",NA,"FCM","Parsed",2799
"770","ES786062",NA,"EXP13579",NA,"FCM","Parsed",2799
"771","ES786068",NA,"EXP13580",NA,"FCM","Parsed",2799
"772","ES786069",NA,"EXP13581",NA,"FCM","Parsed",2799
"773","ES786070",NA,"EXP13579",NA,"FCM","Parsed",2799
"774","ES786071",NA,"EXP13580",NA,"FCM","Parsed",2799
"775","ES786072",NA,"EXP13581",NA,"FCM","Parsed",2799
"776","ES786073",NA,"EXP13579",NA,"FCM","Parsed",2799
"777","ES786074",NA,"EXP13580",NA,"FCM","Parsed",2799
"778","ES786075",NA,"EXP13581",NA,"FCM","Parsed",2799
"779","ES786076",NA,"EXP13579",NA,"FCM","Parsed",2799
"780","ES786077",NA,"EXP13580",NA,"FCM","Parsed",2799
"781","ES786078",NA,"EXP13581",NA,"FCM","Parsed",2799
"782","ES786079",NA,"EXP13579",NA,"FCM","Parsed",2799
"783","ES786080",NA,"EXP13580",NA,"FCM","Parsed",2799
"784","ES786081",NA,"EXP13581",NA,"FCM","Parsed",2799
"785","ES786082",NA,"EXP13579",NA,"FCM","Parsed",2799
"786","ES786083",NA,"EXP13580",NA,"FCM","Parsed",2799
"787","ES786084",NA,"EXP13581",NA,"FCM","Parsed",2799
"788","ES786085",NA,"EXP13579",NA,"FCM","Parsed",2799
"789","ES786086",NA,"EXP13580",NA,"FCM","Parsed",2799
"790","ES786087",NA,"EXP13581",NA,"FCM","Parsed",2799
"791","ES786088",NA,"EXP13579",NA,"FCM","Parsed",2799
"792","ES786089",NA,"EXP13580",NA,"FCM","Parsed",2799
"793","ES786090",NA,"EXP13581",NA,"FCM","Parsed",2799
"794","ES786091",NA,"EXP13579",NA,"FCM","Parsed",2799
"795","ES786092",NA,"EXP13580",NA,"FCM","Parsed",2799
"796","ES786093",NA,"EXP13581",NA,"FCM","Parsed",2799
"797","ES786094",NA,"EXP13579",NA,"FCM","Parsed",2799
"798","ES786095",NA,"EXP13580",NA,"FCM","Parsed",2799
"799","ES786096",NA,"EXP13581",NA,"FCM","Parsed",2799
"800","ES786097",NA,"EXP13579",NA,"FCM","Parsed",2799
"801","ES786098",NA,"EXP13580",NA,"FCM","Parsed",2799
"802","ES786099",NA,"EXP13581",NA,"FCM","Parsed",2799
"803","ES786100",NA,"EXP13579",NA,"FCM","Parsed",2799
"804","ES786101",NA,"EXP13580",NA,"FCM","Parsed",2799
"805","ES786102",NA,"EXP13581",NA,"FCM","Parsed",2799
"806","ES786103",NA,"EXP13579",NA,"FCM","Parsed",2799
"807","ES786104",NA,"EXP13580",NA,"FCM","Parsed",2799
"808","ES786105",NA,"EXP13581",NA,"FCM","Parsed",2799
"809","ES786106",NA,"EXP13579",NA,"FCM","Parsed",2799
"810","ES786107",NA,"EXP13580",NA,"FCM","Parsed",2799
"811","ES786108",NA,"EXP13581",NA,"FCM","Parsed",2799
"812","ES786109",NA,"EXP13579",NA,"FCM","Parsed",2799
"813","ES786110",NA,"EXP13580",NA,"FCM","Parsed",2799
"814","ES786111",NA,"EXP13581",NA,"FCM","Parsed",2799
"815","ES786112",NA,"EXP13579",NA,"FCM","Parsed",2799
"816","ES786113",NA,"EXP13580",NA,"FCM","Parsed",2799
"817","ES786114",NA,"EXP13581",NA,"FCM","Parsed",2799
"818","ES786115",NA,"EXP13579",NA,"FCM","Parsed",2799
"819","ES786116",NA,"EXP13580",NA,"FCM","Parsed",2799
"820","ES786117",NA,"EXP13581",NA,"FCM","Parsed",2799
"821","ES786118",NA,"EXP13579",NA,"FCM","Parsed",2799
"822","ES786119",NA,"EXP13580",NA,"FCM","Parsed",2799
"823","ES786120",NA,"EXP13581",NA,"FCM","Parsed",2799
"824","ES786121",NA,"EXP13579",NA,"FCM","Parsed",2799
"825","ES786122",NA,"EXP13580",NA,"FCM","Parsed",2799
"826","ES786123",NA,"EXP13581",NA,"FCM","Parsed",2799
"827","ES786124",NA,"EXP13579",NA,"FCM","Parsed",2799
"828","ES786125",NA,"EXP13580",NA,"FCM","Parsed",2799
"829","ES786126",NA,"EXP13581",NA,"FCM","Parsed",2799
"830","ES786127",NA,"EXP13579",NA,"FCM","Parsed",2799
"831","ES786128",NA,"EXP13580",NA,"FCM","Parsed",2799
"832","ES786129",NA,"EXP13581",NA,"FCM","Parsed",2799
"833","ES786130",NA,"EXP13579",NA,"FCM","Parsed",2799
"834","ES786131",NA,"EXP13580",NA,"FCM","Parsed",2799
"835","ES786132",NA,"EXP13581",NA,"FCM","Parsed",2799
"836","ES786133",NA,"EXP13579",NA,"FCM","Parsed",2799
"837","ES786134",NA,"EXP13580",NA,"FCM","Parsed",2799
"838","ES786135",NA,"EXP13581",NA,"FCM","Parsed",2799
"839","ES786136",NA,"EXP13579",NA,"FCM","Parsed",2799
"840","ES786137",NA,"EXP13580",NA,"FCM","Parsed",2799
"841","ES786138",NA,"EXP13581",NA,"FCM","Parsed",2799
"842","ES786139",NA,"EXP13579",NA,"FCM","Parsed",2799
"843","ES786140",NA,"EXP13580",NA,"FCM","Parsed",2799
"844","ES786141",NA,"EXP13581",NA,"FCM","Parsed",2799
"845","ES786142",NA,"EXP13579",NA,"FCM","Parsed",2799
"846","ES786143",NA,"EXP13580",NA,"FCM","Parsed",2799
"847","ES786144",NA,"EXP13581",NA,"FCM","Parsed",2799
"848","ES786145",NA,"EXP13579",NA,"FCM","Parsed",2799
"849","ES786146",NA,"EXP13580",NA,"FCM","Parsed",2799
"850","ES786147",NA,"EXP13581",NA,"FCM","Parsed",2799
"851","ES786148",NA,"EXP13579",NA,"FCM","Parsed",2799
"852","ES786149",NA,"EXP13580",NA,"FCM","Parsed",2799
"853","ES786150",NA,"EXP13581",NA,"FCM","Parsed",2799
"854","ES786151",NA,"EXP13579",NA,"FCM","Parsed",2799
"855","ES786152",NA,"EXP13580",NA,"FCM","Parsed",2799
"856","ES786153",NA,"EXP13581",NA,"FCM","Parsed",2799
"857","ES786154",NA,"EXP13579",NA,"FCM","Parsed",2799
"858","ES786155",NA,"EXP13580",NA,"FCM","Parsed",2799
"859","ES786156",NA,"EXP13581",NA,"FCM","Parsed",2799
"860","ES786157",NA,"EXP13579",NA,"FCM","Parsed",2799
"861","ES786158",NA,"EXP13580",NA,"FCM","Parsed",2799
"862","ES786159",NA,"EXP13581",NA,"FCM","Parsed",2799
"863","ES786160",NA,"EXP13579",NA,"FCM","Parsed",2799
"864","ES786161",NA,"EXP13580",NA,"FCM","Parsed",2799
"865","ES786162",NA,"EXP13581",NA,"FCM","Parsed",2799
"866","ES786183",NA,"EXP13579",NA,"FCM","Parsed",2799
"867","ES786184",NA,"EXP13580",NA,"FCM","Parsed",2799
"868","ES786185",NA,"EXP13581",NA,"FCM","Parsed",2799
"869","ES786186",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"870","ES786187",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"871","ES786188",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"872","ES786189",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"873","ES786190",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"874","ES786191",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"875","ES786192",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"876","ES786193",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"877","ES786194",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"878","ES786195",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"879","ES786196",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"880","ES786197",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"881","ES786198",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"882","ES786199",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"883","ES786200",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"884","ES786201",NA,"EXP13579",NA,"FCM","Parsed",2799
"885","ES786202",NA,"EXP13580",NA,"FCM","Parsed",2799
"886","ES786203",NA,"EXP13581",NA,"FCM","Parsed",2799
"887","ES786204",NA,"EXP13579",NA,"FCM","Parsed",2799
"888","ES786205",NA,"EXP13580",NA,"FCM","Parsed",2799
"889","ES786206",NA,"EXP13581",NA,"FCM","Parsed",2799
"890","ES786207",NA,"EXP13579",NA,"FCM","Parsed",2799
"891","ES786208",NA,"EXP13580",NA,"FCM","Parsed",2799
"892","ES786209",NA,"EXP13581",NA,"FCM","Parsed",2799
"893","ES786210",NA,"EXP13579",NA,"FCM","Parsed",2799
"894","ES786211",NA,"EXP13580",NA,"FCM","Parsed",2799
"895","ES786212",NA,"EXP13581",NA,"FCM","Parsed",2799
"896","ES786213",NA,"EXP13579",NA,"FCM","Parsed",2799
"897","ES786214",NA,"EXP13580",NA,"FCM","Parsed",2799
"898","ES786215",NA,"EXP13581",NA,"FCM","Parsed",2799
"899","ES786216",NA,"EXP13579",NA,"FCM","Parsed",2799
"900","ES786217",NA,"EXP13580",NA,"FCM","Parsed",2799
"901","ES786218",NA,"EXP13581",NA,"FCM","Parsed",2799
"902","ES786219",NA,"EXP13579",NA,"FCM","Parsed",2799
"903","ES786220",NA,"EXP13580",NA,"FCM","Parsed",2799
"904","ES786221",NA,"EXP13581",NA,"FCM","Parsed",2799
"905","ES786222",NA,"EXP13579",NA,"FCM","Parsed",2799
"906","ES786223",NA,"EXP13580",NA,"FCM","Parsed",2799
"907","ES786224",NA,"EXP13581",NA,"FCM","Parsed",2799
"908","ES786225",NA,"EXP13579",NA,"FCM","Parsed",2799
"909","ES786226",NA,"EXP13580",NA,"FCM","Parsed",2799
"910","ES786227",NA,"EXP13581",NA,"FCM","Parsed",2799
"911","ES786228",NA,"EXP13579",NA,"FCM","Parsed",2799
"912","ES786229",NA,"EXP13580",NA,"FCM","Parsed",2799
"913","ES786230",NA,"EXP13581",NA,"FCM","Parsed",2799
"914","ES786231",NA,"EXP13579",NA,"FCM","Parsed",2799
"915","ES786232",NA,"EXP13580",NA,"FCM","Parsed",2799
"916","ES786233",NA,"EXP13581",NA,"FCM","Parsed",2799
"917","ES786234",NA,"EXP13579",NA,"FCM","Parsed",2799
"918","ES786235",NA,"EXP13580",NA,"FCM","Parsed",2799
"919","ES786236",NA,"EXP13581",NA,"FCM","Parsed",2799
"920","ES786237",NA,"EXP13579",NA,"FCM","Parsed",2799
"921","ES786238",NA,"EXP13580",NA,"FCM","Parsed",2799
"922","ES786239",NA,"EXP13581",NA,"FCM","Parsed",2799
"923","ES786240",NA,"EXP13579",NA,"FCM","Parsed",2799
"924","ES786241",NA,"EXP13580",NA,"FCM","Parsed",2799
"925","ES786242",NA,"EXP13581",NA,"FCM","Parsed",2799
"926","ES786243",NA,"EXP13579",NA,"FCM","Parsed",2799
"927","ES786244",NA,"EXP13580",NA,"FCM","Parsed",2799
"928","ES786245",NA,"EXP13581",NA,"FCM","Parsed",2799
"929","ES786246",NA,"EXP13579",NA,"FCM","Parsed",2799
"930","ES786247",NA,"EXP13580",NA,"FCM","Parsed",2799
"931","ES786248",NA,"EXP13581",NA,"FCM","Parsed",2799
"932","ES786249",NA,"EXP13579",NA,"FCM","Parsed",2799
"933","ES786250",NA,"EXP13580",NA,"FCM","Parsed",2799
"934","ES786251",NA,"EXP13581",NA,"FCM","Parsed",2799
"935","ES786252",NA,"EXP13579",NA,"FCM","Parsed",2799
"936","ES786253",NA,"EXP13580",NA,"FCM","Parsed",2799
"937","ES786254",NA,"EXP13581",NA,"FCM","Parsed",2799
"938","ES786255",NA,"EXP13579",NA,"FCM","Parsed",2799
"939","ES786256",NA,"EXP13580",NA,"FCM","Parsed",2799
"940","ES786257",NA,"EXP13581",NA,"FCM","Parsed",2799
"941","ES786258",NA,"EXP13579",NA,"FCM","Parsed",2799
"942","ES786259",NA,"EXP13580",NA,"FCM","Parsed",2799
"943","ES786260",NA,"EXP13581",NA,"FCM","Parsed",2799
"944","ES786261",NA,"EXP13579",NA,"FCM","Parsed",2799
"945","ES786262",NA,"EXP13580",NA,"FCM","Parsed",2799
"946","ES786263",NA,"EXP13581",NA,"FCM","Parsed",2799
"947","ES786264",NA,"EXP13579",NA,"FCM","Parsed",2799
"948","ES786265",NA,"EXP13580",NA,"FCM","Parsed",2799
"949","ES786266",NA,"EXP13581",NA,"FCM","Parsed",2799
"950","ES786267",NA,"EXP13579",NA,"FCM","Parsed",2799
"951","ES786268",NA,"EXP13580",NA,"FCM","Parsed",2799
"952","ES786269",NA,"EXP13581",NA,"FCM","Parsed",2799
"953","ES786270",NA,"EXP13579",NA,"FCM","Parsed",2799
"954","ES786271",NA,"EXP13580",NA,"FCM","Parsed",2799
"955","ES786272",NA,"EXP13581",NA,"FCM","Parsed",2799
"956","ES786273",NA,"EXP13579",NA,"FCM","Parsed",2799
"957","ES786274",NA,"EXP13580",NA,"FCM","Parsed",2799
"958","ES786275",NA,"EXP13581",NA,"FCM","Parsed",2799
"959","ES786276",NA,"EXP13579",NA,"FCM","Parsed",2799
"960","ES786277",NA,"EXP13580",NA,"FCM","Parsed",2799
"961","ES786278",NA,"EXP13581",NA,"FCM","Parsed",2799
"962","ES786279",NA,"EXP13579",NA,"FCM","Parsed",2799
"963","ES786280",NA,"EXP13580",NA,"FCM","Parsed",2799
"964","ES786281",NA,"EXP13581",NA,"FCM","Parsed",2799
"965","ES786282",NA,"EXP13579",NA,"FCM","Parsed",2799
"966","ES786283",NA,"EXP13580",NA,"FCM","Parsed",2799
"967","ES786308",NA,"EXP13581",NA,"FCM","Parsed",2799
"968","ES786309",NA,"EXP13579",NA,"FCM","Parsed",2799
"969","ES786310",NA,"EXP13580",NA,"FCM","Parsed",2799
"970","ES786311",NA,"EXP13581",NA,"FCM","Parsed",2799
"971","ES786312",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"972","ES786313",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"973","ES786314",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"974","ES786315",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"975","ES786316",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"976","ES786317",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"977","ES786318",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"978","ES786319",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"979","ES786320",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"980","ES786321",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"981","ES786322",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"982","ES786323",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"983","ES786324",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"984","ES786325",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"985","ES786326",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"986","ES786327",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"987","ES786328",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"988","ES786329",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"989","ES786330",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"990","ES786331",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"991","ES786332",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"992","ES786333",NA,"EXP13579",NA,"FCM","Parsed",2799
"993","ES786334",NA,"EXP13580",NA,"FCM","Parsed",2799
"994","ES786335",NA,"EXP13581",NA,"FCM","Parsed",2799
"995","ES786336",NA,"EXP13579",NA,"FCM","Parsed",2799
"996","ES786337",NA,"EXP13580",NA,"FCM","Parsed",2799
"997","ES786338",NA,"EXP13581",NA,"FCM","Parsed",2799
"998","ES786339",NA,"EXP13579",NA,"FCM","Parsed",2799
"999","ES786340",NA,"EXP13580",NA,"FCM","Parsed",2799
"1000","ES786341",NA,"EXP13581",NA,"FCM","Parsed",2799
"1001","ES786342",NA,"EXP13579",NA,"FCM","Parsed",2799
"1002","ES786343",NA,"EXP13580",NA,"FCM","Parsed",2799
"1003","ES786344",NA,"EXP13581",NA,"FCM","Parsed",2799
"1004","ES786345",NA,"EXP13579",NA,"FCM","Parsed",2799
"1005","ES786346",NA,"EXP13580",NA,"FCM","Parsed",2799
"1006","ES786347",NA,"EXP13581",NA,"FCM","Parsed",2799
"1007","ES786348",NA,"EXP13579",NA,"FCM","Parsed",2799
"1008","ES786349",NA,"EXP13580",NA,"FCM","Parsed",2799
"1009","ES786350",NA,"EXP13581",NA,"FCM","Parsed",2799
"1010","ES786351",NA,"EXP13579",NA,"FCM","Parsed",2799
"1011","ES786352",NA,"EXP13580",NA,"FCM","Parsed",2799
"1012","ES786353",NA,"EXP13581",NA,"FCM","Parsed",2799
"1013","ES786354",NA,"EXP13579",NA,"OTHER","Not_Parsed",2799
"1014","ES786355",NA,"EXP13580",NA,"OTHER","Not_Parsed",2799
"1015","ES786356",NA,"EXP13581",NA,"OTHER","Not_Parsed",2799
"1016","ES786357",NA,"EXP13579",NA,"FCM","Parsed",2799
"1017","ES786358",NA,"EXP13580",NA,"FCM","Parsed",2799
"1018","ES786359",NA,"EXP13581",NA,"FCM","Parsed",2799
"1019","ES786360",NA,"EXP13579",NA,"FCM","Parsed",2799
"1020","ES786361",NA,"EXP13580",NA,"FCM","Parsed",2799
"1021","ES786362",NA,"EXP13581",NA,"FCM","Parsed",2799
"1022","ES786363",NA,"EXP13579",NA,"FCM","Parsed",2799
"1023","ES786364",NA,"EXP13580",NA,"FCM","Parsed",2799
"1024","ES786365",NA,"EXP13581",NA,"FCM","Parsed",2799
"1025","ES786366",NA,"EXP13579",NA,"FCM","Parsed",2799
"1026","ES786367",NA,"EXP13580",NA,"FCM","Parsed",2799
"1027","ES786368",NA,"EXP13581",NA,"FCM","Parsed",2799
"1028","ES786369",NA,"EXP13579",NA,"FCM","Parsed",2799
"1029","ES786370",NA,"EXP13580",NA,"FCM","Parsed",2799
"1030","ES786371",NA,"EXP13581",NA,"FCM","Parsed",2799
"1031","ES786372",NA,"EXP13579",NA,"FCM","Parsed",2799
"1032","ES786373",NA,"EXP13580",NA,"FCM","Parsed",2799
"1033","ES786374",NA,"EXP13581",NA,"FCM","Parsed",2799
"1034","ES786375",NA,"EXP13579",NA,"FCM","Parsed",2799
"1035","ES786376",NA,"EXP13580",NA,"FCM","Parsed",2799
"1036","ES786377",NA,"EXP13581",NA,"FCM","Parsed",2799
"1037","ES786378",NA,"EXP13579",NA,"FCM","Parsed",2799
"1038","ES786379",NA,"EXP13580",NA,"FCM","Parsed",2799
"1039","ES786380",NA,"EXP13581",NA,"FCM","Parsed",2799
"1040","ES786381",NA,"EXP13579",NA,"FCM","Parsed",2799
"1041","ES786382",NA,"EXP13580",NA,"FCM","Parsed",2799
"1042","ES786383",NA,"EXP13581",NA,"FCM","Parsed",2799
"1043","ES786384",NA,"EXP13579",NA,"FCM","Parsed",2799
"1044","ES786385",NA,"EXP13580",NA,"FCM","Parsed",2799
"1045","ES786386",NA,"EXP13581",NA,"FCM","Parsed",2799
"1046","ES786387",NA,"EXP13579",NA,"FCM","Parsed",2799
"1047","ES786388",NA,"EXP13580",NA,"FCM","Parsed",2799
"1048","ES786389",NA,"EXP13581",NA,"FCM","Parsed",2799
"1049","ES786390",NA,"EXP13579",NA,"FCM","Parsed",2799
"1050","ES786391",NA,"EXP13580",NA,"FCM","Parsed",2799
"1051","ES786392",NA,"EXP13581",NA,"FCM","Parsed",2799
"1052","ES786393",NA,"EXP13579",NA,"FCM","Parsed",2799
"1053","ES786394",NA,"EXP13580",NA,"FCM","Parsed",2799
"1054","ES786395",NA,"EXP13581",NA,"FCM","Parsed",2799
"1055","ES786396",NA,"EXP13579",NA,"FCM","Parsed",2799
"1056","ES786397",NA,"EXP13580",NA,"FCM","Parsed",2799
"1057","ES786398",NA,"EXP13581",NA,"FCM","Parsed",2799
"1058","ES786399",NA,"EXP13579",NA,"FCM","Parsed",2799
"1059","ES786400",NA,"EXP13580",NA,"FCM","Parsed",2799
"1060","ES786401",NA,"EXP13581",NA,"FCM","Parsed",2799
"1061","ES786402",NA,"EXP13579",NA,"FCM","Parsed",2799
"1062","ES786403",NA,"EXP13580",NA,"FCM","Parsed",2799
"1063","ES786404",NA,"EXP13581",NA,"FCM","Parsed",2799
"1064","ES786405",NA,"EXP13579",NA,"FCM","Parsed",2799
"1065","ES786406",NA,"EXP13580",NA,"FCM","Parsed",2799
"1066","ES786407",NA,"EXP13581",NA,"FCM","Parsed",2799
"1067","ES786408",NA,"EXP13579",NA,"FCM","Parsed",2799
"1068","ES786409",NA,"EXP13580",NA,"FCM","Parsed",2799
"1069","ES786410",NA,"EXP13581",NA,"FCM","Parsed",2799
"1070","ES786411",NA,"EXP13579",NA,"FCM","Parsed",2799
"1071","ES786412",NA,"EXP13580",NA,"FCM","Parsed",2799
"1072","ES786413",NA,"EXP13581",NA,"FCM","Parsed",2799
"1073","ES786414",NA,"EXP13579",NA,"FCM","Parsed",2799
"1074","ES786415",NA,"EXP13580",NA,"FCM","Parsed",2799
"1075","ES786416",NA,"EXP13581",NA,"FCM","Parsed",2799
"1076","ES786417",NA,"EXP13579",NA,"FCM","Parsed",2799
"1077","ES786418",NA,"EXP13580",NA,"FCM","Parsed",2799
"1078","ES786419",NA,"EXP13581",NA,"FCM","Parsed",2799
"1079","ES786420",NA,"EXP13579",NA,"FCM","Parsed",2799
"1080","ES786421",NA,"EXP13580",NA,"FCM","Parsed",2799
"1081","ES786422",NA,"EXP13581",NA,"FCM","Parsed",2799
"1082","ES786423",NA,"EXP13579",NA,"FCM","Parsed",2799
"1083","ES786424",NA,"EXP13580",NA,"FCM","Parsed",2799
"1084","ES786425",NA,"EXP13581",NA,"FCM","Parsed",2799
"1085","ES786426",NA,"EXP13579",NA,"FCM","Parsed",2799
"1086","ES786427",NA,"EXP13580",NA,"FCM","Parsed",2799
"1087","ES786428",NA,"EXP13581",NA,"FCM","Parsed",2799
"1088","ES786429",NA,"EXP13579",NA,"FCM","Parsed",2799
"1089","ES786430",NA,"EXP13580",NA,"FCM","Parsed",2799
"1090","ES786431",NA,"EXP13581",NA,"FCM","Parsed",2799
"1091","ES786432",NA,"EXP13579",NA,"FCM","Parsed",2799
"1092","ES786433",NA,"EXP13580",NA,"FCM","Parsed",2799
"1093","ES786434",NA,"EXP13581",NA,"FCM","Parsed",2799
"1094","ES786435",NA,"EXP13579",NA,"FCM","Parsed",2799
"1095","ES786436",NA,"EXP13580",NA,"FCM","Parsed",2799
"1096","ES786437",NA,"EXP13581",NA,"FCM","Parsed",2799
"1097","ES786438",NA,"EXP13579",NA,"FCM","Parsed",2799
"1098","ES786439",NA,"EXP13580",NA,"FCM","Parsed",2799
"1099","ES786440",NA,"EXP13581",NA,"FCM","Parsed",2799
"1100","ES786441",NA,"EXP13579",NA,"FCM","Parsed",2799
"1101","ES786442",NA,"EXP13580",NA,"FCM","Parsed",2799
"1102","ES786443",NA,"EXP13581",NA,"FCM","Parsed",2799
