"","EXPSAMPLE_ACCESSION","FILE_INFO_ID","RESULT_SCHEMA"
"1824","ES785686",468732,"FCM"
"1825","ES785686",468733,"FCM"
"1826","ES785686",468734,"FCM"
"1827","ES785686",468735,"FCM"
"1828","ES785686",468736,"FCM"
"1829","ES785686",468737,"FCM"
"1830","ES785686",468738,"FCM"
"1831","ES785686",468739,"FCM"
"1832","ES785686",468740,"FCM"
"1833","ES785686",468741,"FCM"
"1834","ES785686",468742,"FCM"
"1835","ES785686",469038,"FCM"
"1836","ES785686",469039,"FCM"
"1837","ES785687",468844,"FCM"
"1838","ES785687",468845,"FCM"
"1839","ES785687",468846,"FCM"
"1840","ES785687",468847,"FCM"
"1841","ES785687",468848,"FCM"
"1842","ES785687",468849,"FCM"
"1843","ES785687",468850,"FCM"
"1844","ES785687",468851,"FCM"
"1845","ES785687",468852,"FCM"
"1846","ES785687",468853,"FCM"
"1847","ES785687",468854,"FCM"
"1848","ES785687",468855,"FCM"
"1849","ES785687",469040,"FCM"
"1850","ES785687",469041,"FCM"
"1851","ES785687",496681,"FCM"
"1852","ES785688",468844,"FCM"
"1853","ES785688",468845,"FCM"
"1854","ES785688",468846,"FCM"
"1855","ES785688",468847,"FCM"
"1856","ES785688",468848,"FCM"
"1857","ES785688",468849,"FCM"
"1858","ES785688",468850,"FCM"
"1859","ES785688",468851,"FCM"
"1860","ES785688",468852,"FCM"
"1861","ES785688",468853,"FCM"
"1862","ES785688",468854,"FCM"
"1863","ES785688",468855,"FCM"
"1864","ES785688",469042,"FCM"
"1865","ES785688",469043,"FCM"
"1866","ES785688",496681,"FCM"
"1867","ES785761",469302,"FCM"
"1868","ES785761",469303,"FCM"
"1869","ES785761",469304,"FCM"
"1870","ES785761",469305,"FCM"
"1871","ES785761",469306,"FCM"
"1872","ES785761",469307,"FCM"
"1873","ES785761",469308,"FCM"
"1874","ES785761",469309,"FCM"
"1875","ES785761",469310,"FCM"
"1876","ES785761",469311,"FCM"
"1877","ES785761",469312,"FCM"
"1878","ES785761",469313,"FCM"
"1879","ES785761",469314,"FCM"
"1880","ES785761",469315,"FCM"
"1881","ES785761",496681,"FCM"
"1882","ES785762",469316,"FCM"
"1883","ES785762",469317,"FCM"
"1884","ES785762",469318,"FCM"
"1885","ES785762",469319,"FCM"
"1886","ES785762",469320,"FCM"
"1887","ES785762",469321,"FCM"
"1888","ES785762",469322,"FCM"
"1889","ES785762",469323,"FCM"
"1890","ES785762",469324,"FCM"
"1891","ES785762",469325,"FCM"
"1892","ES785762",469326,"FCM"
"1893","ES785762",469327,"FCM"
"1894","ES785762",469328,"FCM"
"1895","ES785762",469329,"FCM"
"1896","ES785762",469330,"FCM"
"1897","ES785762",469331,"FCM"
"1898","ES785762",469332,"FCM"
"1899","ES785762",496681,"FCM"
"1900","ES785763",469317,"FCM"
"1901","ES785763",469318,"FCM"
"1902","ES785763",469319,"FCM"
"1903","ES785763",469320,"FCM"
"1904","ES785763",469321,"FCM"
"1905","ES785763",469322,"FCM"
"1906","ES785763",469323,"FCM"
"1907","ES785763",469324,"FCM"
"1908","ES785763",469325,"FCM"
"1909","ES785763",469326,"FCM"
"1910","ES785763",469327,"FCM"
"1911","ES785763",469328,"FCM"
"1912","ES785763",469329,"FCM"
"1913","ES785763",469330,"FCM"
"1914","ES785763",469331,"FCM"
"1915","ES785763",469333,"FCM"
"1916","ES785763",469334,"FCM"
"1917","ES785763",496681,"FCM"
"1918","ES785764",469317,"FCM"
"1919","ES785764",469318,"FCM"
"1920","ES785764",469319,"FCM"
"1921","ES785764",469320,"FCM"
"1922","ES785764",469321,"FCM"
"1923","ES785764",469322,"FCM"
"1924","ES785764",469323,"FCM"
"1925","ES785764",469324,"FCM"
"1926","ES785764",469325,"FCM"
"1927","ES785764",469326,"FCM"
"1928","ES785764",469327,"FCM"
"1929","ES785764",469328,"FCM"
"1930","ES785764",469329,"FCM"
"1931","ES785764",469330,"FCM"
"1932","ES785764",469331,"FCM"
"1933","ES785764",469335,"FCM"
"1934","ES785764",469336,"FCM"
"1935","ES785764",496681,"FCM"
"1936","ES785765",469337,"FCM"
"1937","ES785765",469338,"FCM"
"1938","ES785765",469339,"FCM"
"1939","ES785765",469340,"FCM"
"1940","ES785765",469341,"FCM"
"1941","ES785765",469342,"FCM"
"1942","ES785765",469343,"FCM"
"1943","ES785765",469344,"FCM"
"1944","ES785765",469345,"FCM"
"1945","ES785765",469346,"FCM"
"1946","ES785765",469347,"FCM"
"1947","ES785765",469348,"FCM"
"1948","ES785765",469349,"FCM"
"1949","ES785765",469350,"FCM"
"1950","ES785765",496681,"FCM"
"1951","ES785766",469338,"FCM"
"1952","ES785766",469339,"FCM"
"1953","ES785766",469340,"FCM"
"1954","ES785766",469341,"FCM"
"1955","ES785766",469342,"FCM"
"1956","ES785766",469343,"FCM"
"1957","ES785766",469344,"FCM"
"1958","ES785766",469345,"FCM"
"1959","ES785766",469346,"FCM"
"1960","ES785766",469347,"FCM"
"1961","ES785766",469348,"FCM"
"1962","ES785766",469349,"FCM"
"1963","ES785766",469351,"FCM"
"1964","ES785766",469352,"FCM"
"1965","ES785766",496681,"FCM"
"1966","ES785767",469338,"FCM"
"1967","ES785767",469339,"FCM"
"1968","ES785767",469340,"FCM"
"1969","ES785767",469341,"FCM"
"1970","ES785767",469342,"FCM"
"1971","ES785767",469343,"FCM"
"1972","ES785767",469344,"FCM"
"1973","ES785767",469345,"FCM"
"1974","ES785767",469346,"FCM"
"1975","ES785767",469347,"FCM"
"1976","ES785767",469348,"FCM"
"1977","ES785767",469349,"FCM"
"1978","ES785767",469353,"FCM"
"1979","ES785767",469354,"FCM"
"1980","ES785767",496681,"FCM"
"1981","ES785768",469355,"FCM"
"1982","ES785768",469356,"FCM"
"1983","ES785768",469357,"FCM"
"1984","ES785768",469358,"FCM"
"1985","ES785768",469359,"FCM"
"1986","ES785768",469360,"FCM"
"1987","ES785768",469361,"FCM"
"1988","ES785768",469362,"FCM"
"1989","ES785768",469363,"FCM"
"1990","ES785768",469364,"FCM"
"1991","ES785768",469365,"FCM"
"1992","ES785768",469366,"FCM"
"1993","ES785768",469367,"FCM"
"1994","ES785768",469368,"FCM"
"1995","ES785768",469369,"FCM"
"1996","ES785768",469370,"FCM"
"1997","ES785768",496681,"FCM"
"1998","ES785769",469356,"FCM"
"1999","ES785769",469357,"FCM"
"2000","ES785769",469358,"FCM"
"2001","ES785769",469359,"FCM"
"2002","ES785769",469360,"FCM"
"2003","ES785769",469361,"FCM"
"2004","ES785769",469362,"FCM"
"2005","ES785769",469363,"FCM"
"2006","ES785769",469364,"FCM"
"2007","ES785769",469365,"FCM"
"2008","ES785769",469366,"FCM"
"2009","ES785769",469367,"FCM"
"2010","ES785769",469368,"FCM"
"2011","ES785769",469369,"FCM"
"2012","ES785769",469371,"FCM"
"2013","ES785769",469372,"FCM"
"2014","ES785769",496681,"FCM"
"2015","ES785770",469356,"FCM"
"2016","ES785770",469357,"FCM"
"2017","ES785770",469358,"FCM"
"2018","ES785770",469359,"FCM"
"2019","ES785770",469360,"FCM"
"2020","ES785770",469361,"FCM"
"2021","ES785770",469362,"FCM"
"2022","ES785770",469363,"FCM"
"2023","ES785770",469364,"FCM"
"2024","ES785770",469365,"FCM"
"2025","ES785770",469366,"FCM"
"2026","ES785770",469367,"FCM"
"2027","ES785770",469368,"FCM"
"2028","ES785770",469369,"FCM"
"2029","ES785770",469373,"FCM"
"2030","ES785770",469374,"FCM"
"2031","ES785770",496681,"FCM"
"2032","ES785771",469375,"FCM"
"2033","ES785771",469376,"FCM"
"2034","ES785771",469377,"FCM"
"2035","ES785771",469378,"FCM"
"2036","ES785771",469379,"FCM"
"2037","ES785771",469380,"FCM"
"2038","ES785771",469381,"FCM"
"2039","ES785771",469382,"FCM"
"2040","ES785771",469383,"FCM"
"2041","ES785771",469384,"FCM"
"2042","ES785771",469385,"FCM"
"2043","ES785771",469386,"FCM"
"2044","ES785771",469387,"FCM"
"2045","ES785771",469388,"FCM"
"2046","ES785771",469389,"FCM"
"2047","ES785771",469390,"FCM"
"2048","ES785771",469391,"FCM"
"2049","ES785771",496681,"FCM"
"2050","ES785772",469376,"FCM"
"2051","ES785772",469377,"FCM"
"2052","ES785772",469378,"FCM"
"2053","ES785772",469379,"FCM"
"2054","ES785772",469380,"FCM"
"2055","ES785772",469381,"FCM"
"2056","ES785772",469382,"FCM"
"2057","ES785772",469383,"FCM"
"2058","ES785772",469384,"FCM"
"2059","ES785772",469385,"FCM"
"2060","ES785772",469386,"FCM"
"2061","ES785772",469387,"FCM"
"2062","ES785772",469388,"FCM"
"2063","ES785772",469389,"FCM"
"2064","ES785772",469390,"FCM"
"2065","ES785772",469392,"FCM"
"2066","ES785772",469393,"FCM"
"2067","ES785772",496681,"FCM"
"2068","ES785773",469376,"FCM"
"2069","ES785773",469377,"FCM"
"2070","ES785773",469378,"FCM"
"2071","ES785773",469379,"FCM"
"2072","ES785773",469380,"FCM"
"2073","ES785773",469381,"FCM"
"2074","ES785773",469382,"FCM"
"2075","ES785773",469383,"FCM"
"2076","ES785773",469384,"FCM"
"2077","ES785773",469385,"FCM"
"2078","ES785773",469386,"FCM"
"2079","ES785773",469387,"FCM"
"2080","ES785773",469388,"FCM"
"2081","ES785773",469389,"FCM"
"2082","ES785773",469390,"FCM"
"2083","ES785773",469394,"FCM"
"2084","ES785773",469395,"FCM"
"2085","ES785773",496681,"FCM"
"2086","ES785774",469396,"FCM"
"2087","ES785774",469397,"FCM"
"2088","ES785774",469398,"FCM"
"2089","ES785774",469399,"FCM"
"2090","ES785774",469400,"FCM"
"2091","ES785774",469401,"FCM"
"2092","ES785774",469402,"FCM"
"2093","ES785774",469403,"FCM"
"2094","ES785774",469404,"FCM"
"2095","ES785774",469405,"FCM"
"2096","ES785774",469406,"FCM"
"2097","ES785774",469407,"FCM"
"2098","ES785774",469408,"FCM"
"2099","ES785774",469409,"FCM"
"2100","ES785774",469410,"FCM"
"2101","ES785774",469411,"FCM"
"2102","ES785774",469412,"FCM"
"2103","ES785774",496681,"FCM"
"2104","ES785775",469397,"FCM"
"2105","ES785775",469398,"FCM"
"2106","ES785775",469399,"FCM"
"2107","ES785775",469400,"FCM"
"2108","ES785775",469401,"FCM"
"2109","ES785775",469402,"FCM"
"2110","ES785775",469403,"FCM"
"2111","ES785775",469404,"FCM"
"2112","ES785775",469405,"FCM"
"2113","ES785775",469406,"FCM"
"2114","ES785775",469407,"FCM"
"2115","ES785775",469408,"FCM"
"2116","ES785775",469409,"FCM"
"2117","ES785775",469410,"FCM"
"2118","ES785775",469411,"FCM"
"2119","ES785775",469413,"FCM"
"2120","ES785775",469414,"FCM"
"2121","ES785775",496681,"FCM"
"2122","ES785776",469397,"FCM"
"2123","ES785776",469398,"FCM"
"2124","ES785776",469399,"FCM"
"2125","ES785776",469400,"FCM"
"2126","ES785776",469401,"FCM"
"2127","ES785776",469402,"FCM"
"2128","ES785776",469403,"FCM"
"2129","ES785776",469404,"FCM"
"2130","ES785776",469405,"FCM"
"2131","ES785776",469406,"FCM"
"2132","ES785776",469407,"FCM"
"2133","ES785776",469408,"FCM"
"2134","ES785776",469409,"FCM"
"2135","ES785776",469410,"FCM"
"2136","ES785776",469411,"FCM"
"2137","ES785776",469415,"FCM"
"2138","ES785776",469416,"FCM"
"2139","ES785776",496681,"FCM"
"2140","ES785777",469417,"FCM"
"2141","ES785777",469418,"FCM"
"2142","ES785777",469419,"FCM"
"2143","ES785777",469420,"FCM"
"2144","ES785777",469421,"FCM"
"2145","ES785777",469422,"FCM"
"2146","ES785777",469423,"FCM"
"2147","ES785777",469424,"FCM"
"2148","ES785777",469425,"FCM"
"2149","ES785777",469426,"FCM"
"2150","ES785777",469427,"FCM"
"2151","ES785777",469428,"FCM"
"2152","ES785777",469429,"FCM"
"2153","ES785777",469430,"FCM"
"2154","ES785777",469431,"FCM"
"2155","ES785777",469432,"FCM"
"2156","ES785777",469433,"FCM"
"2157","ES785777",496681,"FCM"
"2158","ES785778",469418,"FCM"
"2159","ES785778",469419,"FCM"
"2160","ES785778",469420,"FCM"
"2161","ES785778",469421,"FCM"
"2162","ES785778",469422,"FCM"
"2163","ES785778",469423,"FCM"
"2164","ES785778",469424,"FCM"
"2165","ES785778",469425,"FCM"
"2166","ES785778",469426,"FCM"
"2167","ES785778",469427,"FCM"
"2168","ES785778",469428,"FCM"
"2169","ES785778",469429,"FCM"
"2170","ES785778",469430,"FCM"
"2171","ES785778",469431,"FCM"
"2172","ES785778",469432,"FCM"
"2173","ES785778",469434,"FCM"
"2174","ES785778",469435,"FCM"
"2175","ES785778",496681,"FCM"
"2176","ES785779",469418,"FCM"
"2177","ES785779",469419,"FCM"
"2178","ES785779",469420,"FCM"
"2179","ES785779",469421,"FCM"
"2180","ES785779",469422,"FCM"
"2181","ES785779",469423,"FCM"
"2182","ES785779",469424,"FCM"
"2183","ES785779",469425,"FCM"
"2184","ES785779",469426,"FCM"
"2185","ES785779",469427,"FCM"
"2186","ES785779",469428,"FCM"
"2187","ES785779",469429,"FCM"
"2188","ES785779",469430,"FCM"
"2189","ES785779",469431,"FCM"
"2190","ES785779",469432,"FCM"
"2191","ES785779",469436,"FCM"
"2192","ES785779",469437,"FCM"
"2193","ES785779",496681,"FCM"
"2194","ES785780",469438,"FCM"
"2195","ES785780",469439,"FCM"
"2196","ES785780",469440,"FCM"
"2197","ES785780",469441,"FCM"
"2198","ES785780",469442,"FCM"
"2199","ES785780",469443,"FCM"
"2200","ES785780",469444,"FCM"
"2201","ES785780",469445,"FCM"
"2202","ES785780",469446,"FCM"
"2203","ES785780",469447,"FCM"
"2204","ES785780",469448,"FCM"
"2205","ES785780",469449,"FCM"
"2206","ES785780",469450,"FCM"
"2207","ES785780",469451,"FCM"
"2208","ES785780",469452,"FCM"
"2209","ES785780",469453,"FCM"
"2210","ES785780",469454,"FCM"
"2211","ES785780",496681,"FCM"
"2212","ES785781",469439,"FCM"
"2213","ES785781",469440,"FCM"
"2214","ES785781",469441,"FCM"
"2215","ES785781",469442,"FCM"
"2216","ES785781",469443,"FCM"
"2217","ES785781",469444,"FCM"
"2218","ES785781",469445,"FCM"
"2219","ES785781",469446,"FCM"
"2220","ES785781",469447,"FCM"
"2221","ES785781",469448,"FCM"
"2222","ES785781",469449,"FCM"
"2223","ES785781",469450,"FCM"
"2224","ES785781",469451,"FCM"
"2225","ES785781",469452,"FCM"
"2226","ES785781",469453,"FCM"
"2227","ES785781",469455,"FCM"
"2228","ES785781",469456,"FCM"
"2229","ES785781",496681,"FCM"
"2230","ES785782",469439,"FCM"
"2231","ES785782",469440,"FCM"
"2232","ES785782",469441,"FCM"
"2233","ES785782",469442,"FCM"
"2234","ES785782",469443,"FCM"
"2235","ES785782",469444,"FCM"
"2236","ES785782",469445,"FCM"
"2237","ES785782",469446,"FCM"
"2238","ES785782",469447,"FCM"
"2239","ES785782",469448,"FCM"
"2240","ES785782",469449,"FCM"
"2241","ES785782",469450,"FCM"
"2242","ES785782",469451,"FCM"
"2243","ES785782",469452,"FCM"
"2244","ES785782",469453,"FCM"
"2245","ES785782",469457,"FCM"
"2246","ES785782",469458,"FCM"
"2247","ES785783",469459,"FCM"
"2248","ES785783",469460,"FCM"
"2249","ES785783",469461,"FCM"
"2250","ES785783",469462,"FCM"
"2251","ES785783",469463,"FCM"
"2252","ES785783",469464,"FCM"
"2253","ES785783",469465,"FCM"
"2254","ES785783",469466,"FCM"
"2255","ES785783",469467,"FCM"
"2256","ES785783",469468,"FCM"
"2257","ES785783",469469,"FCM"
"2258","ES785783",469470,"FCM"
"2259","ES785783",469471,"FCM"
"2260","ES785783",469472,"FCM"
"2261","ES785783",469473,"FCM"
"2262","ES785783",469474,"FCM"
"2263","ES785783",469475,"FCM"
"2264","ES785783",496681,"FCM"
"2265","ES785784",469460,"FCM"
"2266","ES785784",469461,"FCM"
"2267","ES785784",469462,"FCM"
"2268","ES785784",469463,"FCM"
"2269","ES785784",469464,"FCM"
"2270","ES785784",469465,"FCM"
"2271","ES785784",469466,"FCM"
"2272","ES785784",469467,"FCM"
"2273","ES785784",469468,"FCM"
"2274","ES785784",469469,"FCM"
"2275","ES785784",469470,"FCM"
"2276","ES785784",469471,"FCM"
"2277","ES785784",469472,"FCM"
"2278","ES785784",469473,"FCM"
"2279","ES785784",469474,"FCM"
"2280","ES785784",469476,"FCM"
"2281","ES785784",469477,"FCM"
"2282","ES785784",496681,"FCM"
"2283","ES785785",469460,"FCM"
"2284","ES785785",469461,"FCM"
"2285","ES785785",469462,"FCM"
"2286","ES785785",469463,"FCM"
"2287","ES785785",469464,"FCM"
"2288","ES785785",469465,"FCM"
"2289","ES785785",469466,"FCM"
"2290","ES785785",469467,"FCM"
"2291","ES785785",469468,"FCM"
"2292","ES785785",469469,"FCM"
"2293","ES785785",469470,"FCM"
"2294","ES785785",469471,"FCM"
"2295","ES785785",469472,"FCM"
"2296","ES785785",469473,"FCM"
"2297","ES785785",469474,"FCM"
"2298","ES785785",469478,"FCM"
"2299","ES785785",469479,"FCM"
"2300","ES785785",496681,"FCM"
"2301","ES785786",469480,"FCM"
"2302","ES785786",469481,"FCM"
"2303","ES785786",469482,"FCM"
"2304","ES785786",469483,"FCM"
"2305","ES785786",469484,"FCM"
"2306","ES785786",469485,"FCM"
"2307","ES785786",469486,"FCM"
"2308","ES785786",469487,"FCM"
"2309","ES785786",469488,"FCM"
"2310","ES785786",469489,"FCM"
"2311","ES785786",469490,"FCM"
"2312","ES785786",469491,"FCM"
"2313","ES785786",469492,"FCM"
"2314","ES785786",469493,"FCM"
"2315","ES785786",469494,"FCM"
"2316","ES785786",469495,"FCM"
"2317","ES785786",469496,"FCM"
"2318","ES785786",496681,"FCM"
"2319","ES785787",469481,"FCM"
"2320","ES785787",469482,"FCM"
"2321","ES785787",469483,"FCM"
"2322","ES785787",469484,"FCM"
"2323","ES785787",469485,"FCM"
"2324","ES785787",469486,"FCM"
"2325","ES785787",469487,"FCM"
"2326","ES785787",469488,"FCM"
"2327","ES785787",469489,"FCM"
"2328","ES785787",469490,"FCM"
"2329","ES785787",469491,"FCM"
"2330","ES785787",469492,"FCM"
"2331","ES785787",469493,"FCM"
"2332","ES785787",469494,"FCM"
"2333","ES785787",469495,"FCM"
"2334","ES785787",469497,"FCM"
"2335","ES785787",469498,"FCM"
"2336","ES785787",496681,"FCM"
"2337","ES785788",469481,"FCM"
"2338","ES785788",469482,"FCM"
"2339","ES785788",469483,"FCM"
"2340","ES785788",469484,"FCM"
"2341","ES785788",469485,"FCM"
"2342","ES785788",469486,"FCM"
"2343","ES785788",469487,"FCM"
"2344","ES785788",469488,"FCM"
"2345","ES785788",469489,"FCM"
"2346","ES785788",469490,"FCM"
"2347","ES785788",469491,"FCM"
"2348","ES785788",469492,"FCM"
"2349","ES785788",469493,"FCM"
"2350","ES785788",469494,"FCM"
"2351","ES785788",469495,"FCM"
"2352","ES785788",469499,"FCM"
"2353","ES785788",469500,"FCM"
"2354","ES785788",496681,"FCM"
"2355","ES785789",469501,"FCM"
"2356","ES785789",469502,"FCM"
"2357","ES785789",469503,"FCM"
"2358","ES785789",469504,"FCM"
"2359","ES785789",469505,"FCM"
"2360","ES785789",469506,"FCM"
"2361","ES785789",469507,"FCM"
"2362","ES785789",469508,"FCM"
"2363","ES785789",469509,"FCM"
"2364","ES785789",469510,"FCM"
"2365","ES785789",469511,"FCM"
"2366","ES785789",469512,"FCM"
"2367","ES785789",469513,"FCM"
"2368","ES785789",469514,"FCM"
"2369","ES785789",496681,"FCM"
"2370","ES785790",469502,"FCM"
"2371","ES785790",469503,"FCM"
"2372","ES785790",469504,"FCM"
"2373","ES785790",469505,"FCM"
"2374","ES785790",469506,"FCM"
"2375","ES785790",469507,"FCM"
"2376","ES785790",469508,"FCM"
"2377","ES785790",469509,"FCM"
"2378","ES785790",469510,"FCM"
"2379","ES785790",469511,"FCM"
"2380","ES785790",469512,"FCM"
"2381","ES785790",469513,"FCM"
"2382","ES785790",469515,"FCM"
"2383","ES785790",469516,"FCM"
"2384","ES785790",496681,"FCM"
"2385","ES785791",469502,"FCM"
"2386","ES785791",469503,"FCM"
"2387","ES785791",469504,"FCM"
"2388","ES785791",469505,"FCM"
"2389","ES785791",469506,"FCM"
"2390","ES785791",469507,"FCM"
"2391","ES785791",469508,"FCM"
"2392","ES785791",469509,"FCM"
"2393","ES785791",469510,"FCM"
"2394","ES785791",469511,"FCM"
"2395","ES785791",469512,"FCM"
"2396","ES785791",469513,"FCM"
"2397","ES785791",469517,"FCM"
"2398","ES785791",469518,"FCM"
"2399","ES785791",496681,"FCM"
"2400","ES785792",469519,"FCM"
"2401","ES785792",469520,"FCM"
"2402","ES785792",469521,"FCM"
"2403","ES785792",469522,"FCM"
"2404","ES785792",469523,"FCM"
"2405","ES785792",469524,"FCM"
"2406","ES785792",469525,"FCM"
"2407","ES785792",469526,"FCM"
"2408","ES785792",469527,"FCM"
"2409","ES785792",469528,"FCM"
"2410","ES785792",469529,"FCM"
"2411","ES785792",469530,"FCM"
"2412","ES785792",469531,"FCM"
"2413","ES785792",469532,"FCM"
"2414","ES785792",469533,"FCM"
"2415","ES785792",469534,"FCM"
"2416","ES785792",469535,"FCM"
"2417","ES785792",496681,"FCM"
"2418","ES785793",469520,"FCM"
"2419","ES785793",469521,"FCM"
"2420","ES785793",469522,"FCM"
"2421","ES785793",469523,"FCM"
"2422","ES785793",469524,"FCM"
"2423","ES785793",469525,"FCM"
"2424","ES785793",469526,"FCM"
"2425","ES785793",469527,"FCM"
"2426","ES785793",469528,"FCM"
"2427","ES785793",469529,"FCM"
"2428","ES785793",469530,"FCM"
"2429","ES785793",469531,"FCM"
"2430","ES785793",469532,"FCM"
"2431","ES785793",469533,"FCM"
"2432","ES785793",469534,"FCM"
"2433","ES785793",469536,"FCM"
"2434","ES785793",469537,"FCM"
"2435","ES785793",496681,"FCM"
"2436","ES785794",469520,"FCM"
"2437","ES785794",469521,"FCM"
"2438","ES785794",469522,"FCM"
"2439","ES785794",469523,"FCM"
"2440","ES785794",469524,"FCM"
"2441","ES785794",469525,"FCM"
"2442","ES785794",469526,"FCM"
"2443","ES785794",469527,"FCM"
"2444","ES785794",469528,"FCM"
"2445","ES785794",469529,"FCM"
"2446","ES785794",469530,"FCM"
"2447","ES785794",469531,"FCM"
"2448","ES785794",469532,"FCM"
"2449","ES785794",469533,"FCM"
"2450","ES785794",469534,"FCM"
"2451","ES785794",469538,"FCM"
"2452","ES785794",469539,"FCM"
"2453","ES785794",496681,"FCM"
"2454","ES785795",469376,"FCM"
"2455","ES785795",469377,"FCM"
"2456","ES785795",469378,"FCM"
"2457","ES785795",469379,"FCM"
"2458","ES785795",469380,"FCM"
"2459","ES785795",469381,"FCM"
"2460","ES785795",469382,"FCM"
"2461","ES785795",469383,"FCM"
"2462","ES785795",469384,"FCM"
"2463","ES785795",469385,"FCM"
"2464","ES785795",469386,"FCM"
"2465","ES785795",469387,"FCM"
"2466","ES785795",469388,"FCM"
"2467","ES785795",469389,"FCM"
"2468","ES785795",469390,"FCM"
"2469","ES785795",469540,"FCM"
"2470","ES785795",469541,"FCM"
"2471","ES785795",496681,"FCM"
"2472","ES785796",469376,"FCM"
"2473","ES785796",469377,"FCM"
"2474","ES785796",469378,"FCM"
"2475","ES785796",469379,"FCM"
"2476","ES785796",469380,"FCM"
"2477","ES785796",469381,"FCM"
"2478","ES785796",469382,"FCM"
"2479","ES785796",469383,"FCM"
"2480","ES785796",469384,"FCM"
"2481","ES785796",469385,"FCM"
"2482","ES785796",469386,"FCM"
"2483","ES785796",469387,"FCM"
"2484","ES785796",469388,"FCM"
"2485","ES785796",469389,"FCM"
"2486","ES785796",469390,"FCM"
"2487","ES785796",469542,"FCM"
"2488","ES785796",469543,"FCM"
"2489","ES785796",496681,"FCM"
"2490","ES785797",469376,"FCM"
"2491","ES785797",469377,"FCM"
"2492","ES785797",469378,"FCM"
"2493","ES785797",469379,"FCM"
"2494","ES785797",469380,"FCM"
"2495","ES785797",469381,"FCM"
"2496","ES785797",469382,"FCM"
"2497","ES785797",469383,"FCM"
"2498","ES785797",469384,"FCM"
"2499","ES785797",469385,"FCM"
"2500","ES785797",469386,"FCM"
"2501","ES785797",469387,"FCM"
"2502","ES785797",469388,"FCM"
"2503","ES785797",469389,"FCM"
"2504","ES785797",469390,"FCM"
"2505","ES785797",469544,"FCM"
"2506","ES785797",469545,"FCM"
"2507","ES785797",496681,"FCM"
"2508","ES785798",469397,"FCM"
"2509","ES785798",469398,"FCM"
"2510","ES785798",469399,"FCM"
"2511","ES785798",469400,"FCM"
"2512","ES785798",469401,"FCM"
"2513","ES785798",469402,"FCM"
"2514","ES785798",469403,"FCM"
"2515","ES785798",469404,"FCM"
"2516","ES785798",469405,"FCM"
"2517","ES785798",469406,"FCM"
"2518","ES785798",469407,"FCM"
"2519","ES785798",469408,"FCM"
"2520","ES785798",469409,"FCM"
"2521","ES785798",469410,"FCM"
"2522","ES785798",469411,"FCM"
"2523","ES785798",469546,"FCM"
"2524","ES785798",469547,"FCM"
"2525","ES785798",496681,"FCM"
"2526","ES785799",469397,"FCM"
"2527","ES785799",469398,"FCM"
"2528","ES785799",469399,"FCM"
"2529","ES785799",469400,"FCM"
"2530","ES785799",469401,"FCM"
"2531","ES785799",469402,"FCM"
"2532","ES785799",469403,"FCM"
"2533","ES785799",469404,"FCM"
"2534","ES785799",469405,"FCM"
"2535","ES785799",469406,"FCM"
"2536","ES785799",469407,"FCM"
"2537","ES785799",469408,"FCM"
"2538","ES785799",469409,"FCM"
"2539","ES785799",469410,"FCM"
"2540","ES785799",469411,"FCM"
"2541","ES785799",469548,"FCM"
"2542","ES785799",469549,"FCM"
"2543","ES785799",496681,"FCM"
"2544","ES785800",469397,"FCM"
"2545","ES785800",469398,"FCM"
"2546","ES785800",469399,"FCM"
"2547","ES785800",469400,"FCM"
"2548","ES785800",469401,"FCM"
"2549","ES785800",469402,"FCM"
"2550","ES785800",469403,"FCM"
"2551","ES785800",469404,"FCM"
"2552","ES785800",469405,"FCM"
"2553","ES785800",469406,"FCM"
"2554","ES785800",469407,"FCM"
"2555","ES785800",469408,"FCM"
"2556","ES785800",469409,"FCM"
"2557","ES785800",469410,"FCM"
"2558","ES785800",469411,"FCM"
"2559","ES785800",469550,"FCM"
"2560","ES785800",469551,"FCM"
"2561","ES785800",496681,"FCM"
"2562","ES785801",469418,"FCM"
"2563","ES785801",469419,"FCM"
"2564","ES785801",469420,"FCM"
"2565","ES785801",469421,"FCM"
"2566","ES785801",469422,"FCM"
"2567","ES785801",469423,"FCM"
"2568","ES785801",469424,"FCM"
"2569","ES785801",469425,"FCM"
"2570","ES785801",469426,"FCM"
"2571","ES785801",469427,"FCM"
"2572","ES785801",469428,"FCM"
"2573","ES785801",469429,"FCM"
"2574","ES785801",469430,"FCM"
"2575","ES785801",469431,"FCM"
"2576","ES785801",469432,"FCM"
"2577","ES785801",469552,"FCM"
"2578","ES785801",469553,"FCM"
"2579","ES785802",469418,"FCM"
"2580","ES785802",469419,"FCM"
"2581","ES785802",469420,"FCM"
"2582","ES785802",469421,"FCM"
"2583","ES785802",469422,"FCM"
"2584","ES785802",469423,"FCM"
"2585","ES785802",469424,"FCM"
"2586","ES785802",469425,"FCM"
"2587","ES785802",469426,"FCM"
"2588","ES785802",469427,"FCM"
"2589","ES785802",469428,"FCM"
"2590","ES785802",469429,"FCM"
"2591","ES785802",469430,"FCM"
"2592","ES785802",469431,"FCM"
"2593","ES785802",469432,"FCM"
"2594","ES785802",469554,"FCM"
"2595","ES785802",469555,"FCM"
"2596","ES785803",469418,"FCM"
"2597","ES785803",469419,"FCM"
"2598","ES785803",469420,"FCM"
